aX,aY,aZ,temperature,gX,gY,gZ
-700,3632,17924,19.45,-1070,-660,-635
436,3536,15584,19.26,-1560,-530,526
-1412,3508,14116,19.45,142,468,-427
412,4748,16420,19.49,391,383,-85
-1236,3576,20016,19.54,1506,1528,-166
-1788,2968,21084,19.45,-1512,1400,-416
-876,2696,17920,19.4,-816,465,-195
-1976,2376,17852,19.49,-789,-1095,91
-2580,2980,16164,19.35,-82,-1776,-1050
-1164,3880,16276,19.49,-82,-744,-1174
-360,4120,20136,19.49,-1570,-507,-3388
1168,3880,20756,19.35,-24,-393,-602
1660,4268,14924,19.4,-989,46,-80
680,4216,14168,19.4,997,-862,1819
712,5232,15700,19.35,781,1194,862
-744,4304,18892,19.54,591,2023,1886
-2888,3192,21720,19.4,-2348,1326,2689
496,3040,17432,19.49,-484,-147,1799
-1052,2436,14144,19.45,-937,-995,1766
-48,4096,16404,19.45,1832,-603,768
-960,3548,19520,19.49,2086,-1779,-530
-976,4344,17380,19.45,-1180,-255,-2001
1844,4176,16420,19.45,-172,1489,-1033
508,3516,13288,19.49,-1322,2262,-742
1188,4688,15620,19.35,-902,1210,-501
-536,4944,17364,19.49,889,257,150
-2928,3816,20596,19.4,-1820,3068,-687
-2004,2364,19312,19.49,-3757,-12,276
592,3344,15376,19.54,-1721,-415,-781
-712,4356,14236,19.54,407,-1215,535
-1640,3916,16640,19.49,2340,-468,39
1944,4260,18460,19.35,318,-127,-2904
-520,4088,17212,19.54,-1239,-9,-1836
2396,4808,15196,19.54,-1080,-1054,-126
792,3848,13408,19.59,1318,-1069,1485
-588,4868,16672,19.49,1881,-199,-541
336,5160,17124,19.4,2164,1524,2051
-1464,3956,17988,19.45,-1005,1069,281
708,4144,15296,19.45,-2707,655,-1294
1096,3916,12072,19.45,120,-239,1096
680,4808,16872,19.45,1259,-212,-437
3248,4984,18504,19.59,403,-1243,-742
1616,4576,17996,19.49,-1458,1052,-1558
1272,4124,16560,19.45,-2168,513,0
-2064,2596,15992,19.54,390,-797,1785
-1924,4352,18552,19.59,1900,-226,-394
-3032,4048,18548,19.49,2771,1281,493
-2392,3244,20200,19.49,-1350,631,-431
604,3124,18172,19.49,-1571,761,936
-2708,2160,16280,19.45,344,-35,1342
-2652,4176,17880,19.54,2031,878,-268
32,5248,19432,19.54,1943,-567,9
-156,4960,19588,19.49,-1233,-610,-1354
984,4224,14828,19.49,-1555,-1122,-1251
-1312,3568,14084,19.49,744,-510,-1047
2192,5792,15876,19.54,1962,-1288,-479
-1924,4692,18504,19.54,2820,1289,1319
-1828,3772,19764,19.54,-1612,-255,1005
620,4044,16756,19.45,-1378,-1096,519
-2548,2532,15500,19.54,-85,-1440,316
-1432,4064,16944,19.59,2173,-1233,-8
552,5104,17976,19.59,198,-3169,-930
1320,5344,21356,19.45,-1291,417,-1848
-172,3452,15516,19.54,-638,383,-875
-1880,2896,14044,19.59,-491,447,-1519
-388,4784,16416,19.49,29,94,-1120
-544,4320,21448,19.54,2471,465,717
-3456,3024,19392,19.54,-52,-734,1390
244,3252,14916,19.64,-2019,770,-267
-376,3416,15104,19.59,-634,2011,-784
1064,4524,15828,19.59,1444,371,-889
3748,5456,18340,19.59,1592,-1535,-1240
-1448,5304,18148,19.59,-1785,1956,-2499
-1200,3336,19308,19.49,-263,46,-194
-2808,2268,17844,19.59,373,-314,-57
-40,5012,21284,19.59,962,647,-294
-1584,4148,18736,19.64,1872,1288,571
1436,3868,17828,19.64,-1323,-1601,1828
2856,4464,16308,19.64,8,-4114,2641
-900,2984,13864,19.54,600,-1564,-396
1744,5268,15488,19.59,2306,-53,-2109
1716,5452,20064,19.59,1126,-176,-1575
2416,5380,18300,19.49,-593,1419,-2198
604,3496,17844,19.59,-3186,-16,-2041
-3476,2604,12260,19.64,-448,1298,-775
280,5060,16052,19.54,1368,892,-236
-2032,4312,20156,19.64,2438,2704,1137
-1384,3124,21420,19.64,-2808,766,1222
872,2856,17444,19.64,-1076,-986,656
-2152,2104,15396,19.59,-1690,-542,-826
-400,4396,15980,19.54,1186,-1578,985
-1840,3264,17212,19.64,1709,-1462,-1142
364,3816,20260,19.54,-3289,-165,-967
-308,2892,21804,19.68,-853,1741,-1853
1836,3796,14632,19.68,1542,-490,4
1044,4160,13636,19.68,975,-220,-336
576,5104,16352,19.59,1139,662,486
1236,4988,19232,19.68,-1203,3185,-880
392,4216,17340,19.68,-1756,336,1708
264,3096,14728,19.64,-861,-61,-418
960,4324,14460,19.64,1557,-1828,1906
144,4220,16816,19.64,3613,-1530,496
5628,5012,14964,19.54,164,-454,-4133
1460,4004,19948,19.73,-409,970,-3570
1468,3796,14956,19.59,-374,102,-2591
300,3892,12328,19.68,1345,-607,-419
308,4804,17060,19.49,2499,-904,-2150
-136,5816,15440,19.59,939,1677,930
812,5336,20236,19.64,-855,-53,3188
60,3260,14216,19.59,-588,-790,2732
1172,3396,12896,19.59,1514,-1364,3308
944,3856,17392,19.68,2124,-1117,-188
3860,4540,18248,19.59,1232,-823,-2370
1176,4260,19672,19.68,-1970,465,-1816
1968,3512,16644,19.68,-1945,-1116,-1774
-268,3436,14764,19.68,451,-170,599
1320,5288,17488,19.64,1958,132,-120
-1980,4460,18564,19.64,4132,1261,728
-2032,4056,20148,19.73,87,-873,2624
-824,2920,18092,19.64,-3136,-412,1530
-3116,1868,15076,19.64,-31,-825,1042
-2360,3740,13868,19.73,2660,-2155,1498
-788,4348,18952,19.64,-509,1834,-1570
1928,4284,21912,19.64,-816,1132,-1066
-384,2320,15720,19.64,-483,1317,-2931
-2096,3392,14200,19.68,144,-200,-674
-1164,4740,17656,19.68,1397,995,-205
-2164,3652,20500,19.68,1990,571,51
-2616,3672,19440,19.73,-1752,264,919
352,3532,17160,19.64,-1297,-1254,1423
-532,2664,17108,19.64,-1677,-499,-1093
836,4280,14968,19.68,749,-460,43
400,4156,18984,19.68,2084,-942,-1731
-632,3972,22016,19.68,-705,-274,-3027
736,3212,18672,19.78,829,119,-888
-516,4104,12620,19.64,-1673,-464,121
2252,4740,12180,19.64,-563,427,896
296,5012,18520,19.64,1646,2179,-1314
-416,4748,17168,19.64,-1390,1164,1023
-1652,3388,18440,19.64,317,835,469
-188,3880,17428,19.73,-961,-978,194
1352,4372,12824,19.68,780,-493,1907
-120,4560,15652,19.59,2760,-65,-1123
2020,5556,18452,19.68,2773,-1975,-1658
1244,4496,18448,19.64,-1242,-1015,-476
1384,3468,16360,19.73,-686,-817,-1420
-3232,2892,14436,19.68,1470,-996,-876
-736,5768,16396,19.59,204,-852,-984
-3360,4148,19572,19.68,1637,657,251
-968,4140,20352,19.68,-1237,-66,1870
-1480,3336,16968,19.78,-1331,584,401
-1776,2888,16204,19.73,-244,117,1318
-2444,3620,14424,19.73,1269,-599,-79
-2088,4356,19456,19.73,495,-616,-254
-1828,3072,20832,19.68,-1999,975,-761
604,3584,17332,19.78,-723,1448,-1860
-1540,3756,14164,19.68,-514,1057,-21
-196,3984,15736,19.68,208,-220,-211
-296,4104,19328,19.68,409,-88,-27
-1064,4988,20020,19.64,-2078,1225,-1205
-716,3180,17536,19.73,60,482,954
-824,3048,15480,19.68,-1585,1167,-168
120,4240,15068,19.78,773,315,608
748,4956,16092,19.64,1187,552,-735
3336,5316,18532,19.73,-108,-396,-2725
-384,3596,19380,19.68,-536,194,-1464
236,4072,15444,19.68,-1715,718,-1111
-2752,3168,14712,19.68,632,191,293
-1364,5580,17528,19.73,2463,145,346
-1596,4192,18096,19.73,2171,309,1134
-308,4284,19004,19.68,-1129,-667,1911
164,3544,16696,19.78,-805,-382,255
-1728,3176,14320,19.68,231,-545,1031
-1432,4292,15672,19.68,1595,82,295
-1596,4960,18424,19.73,658,-768,0
-1288,4580,21192,19.82,-2098,568,-1128
280,4052,15020,19.68,-505,290,29
-2220,3096,14748,19.68,-1556,-93,651
-684,4504,15720,19.73,247,20,981
-384,4484,17192,19.73,1917,340,1030
-152,5684,20728,19.82,-897,1884,490
-1512,4440,16236,19.64,-329,1691,2116
320,4060,15476,19.73,-1158,1714,1318
-464,4204,13168,19.78,484,-666,2692
188,4544,16608,19.68,527,680,61
1828,5028,18860,19.78,-1920,-9,-2366
116,4560,18132,19.82,-659,1681,-552
-112,3456,16820,19.73,-1866,428,-1323
-1916,3268,12252,19.73,219,-409,-569
-700,5580,16892,19.73,16,212,430
-3676,4108,19908,19.68,1257,2306,2624
-5632,4040,21164,19.78,400,397,2240
-1300,2848,16108,19.68,-1979,8,-308
-1576,3484,13652,19.73,-1345,445,817
1204,4936,13324,19.73,1381,-789,493
-2120,4144,19836,19.68,726,-1236,-967
-3692,3556,19888,19.78,-1003,-459,-3000
168,4112,16032,19.68,-813,-980,-2203
-1232,3884,14352,19.78,-832,527,-1820
-120,5156,15224,19.68,-136,233,-1542
96,5136,18216,19.68,2343,398,-1313
-2948,5512,18316,19.64,-1256,1735,-302
-644,3880,18540,19.73,-1047,420,666
632,4036,13872,19.78,-617,2500,-2109
2172,4824,12464,19.68,-269,293,439
496,4924,17584,19.78,329,-1215,2
248,5224,20232,19.82,-1332,-1813,-2613
2228,3708,18116,19.82,1241,39,-1141
884,4596,14712,19.78,-1764,-192,-1092
-472,4280,12504,19.68,-1356,-420,-1064
1308,5928,16512,19.73,97,-123,-721
-492,4460,18412,19.73,1463,-679,1271
-4388,2960,21808,19.64,-1677,-116,1467
32,3272,16204,19.73,-294,-1621,3491
-852,2696,17124,19.78,-1424,-206,747
236,4460,13872,19.78,1228,-369,834
-968,4156,19268,19.68,3521,-695,288
648,3720,20268,19.73,-1334,692,-4123
128,3884,14848,19.73,-831,978,-1224
348,4832,14204,19.78,-2271,153,-569
-492,5328,13548,19.68,1085,-154,1919
224,5172,18312,19.68,2465,422,627
-1304,5804,16780,19.78,-707,2460,1578
304,3848,17004,19.64,-292,1887,3826
-448,3384,15332,19.73,-1132,502,1035
1360,4116,13344,19.78,917,-1368,2225
2492,5068,16296,19.68,788,-1397,547
1544,4976,18804,19.68,543,-1340,-2084
1068,3968,19224,19.73,479,894,-614
-2136,2828,18804,19.73,-2831,-1046,-1620
-2984,4004,13376,19.68,830,437,-113
-664,6040,16504,19.59,2561,-6,1370
-1256,4472,17572,19.64,2178,714,3369
-112,4268,19328,19.73,-614,747,3362
-1336,3660,15172,19.78,47,321,490
-3848,3160,14644,19.68,-31,-1333,1440
-940,4740,16456,19.64,1745,-994,-320
-232,5136,21936,19.64,1327,-1887,-1476
-1516,3908,19508,19.68,-295,777,-2365
764,4076,15064,19.59,-1308,458,-2236
-2864,3508,14380,19.59,-604,118,-575
416,6312,15464,19.73,124,197,35
-2820,4060,17792,19.64,1808,370,882
-3172,3720,20656,19.78,-1211,582,1785
-1332,3636,16764,19.78,-1689,771,1498
284,3504,14452,19.68,-1271,1314,-273
116,4508,14816,19.73,935,-216,-258
-1284,4268,19252,19.82,1198,-383,-2366
-2068,3164,20856,19.68,-927,595,-4002
704,3936,18472,19.68,-1541,767,-977
1236,5128,14604,19.73,-387,1090,-1408
848,4976,15052,19.64,-131,-513,1461
1284,5944,18420,19.82,2363,1368,1205
1676,5544,15032,19.78,1134,1848,1517
1008,5616,17796,19.68,36,223,2444
712,3940,14092,19.78,-1495,245,757
-3136,2976,16336,19.64,-140,-2354,2388
-344,4728,16992,19.73,1863,-2376,789
-1812,5392,19000,19.78,2435,-2121,-1434
-1356,5812,17904,19.68,378,-184,-3790
84,4208,14884,19.68,-1542,1904,-1342
100,3412,15612,19.78,-798,310,-1527
936,6096,17680,19.68,-789,1857,1260
856,5056,18888,19.68,3389,1644,708
-3924,3976,20312,19.73,-2868,2070,1002
-1056,3496,18140,19.73,-2820,1762,19
520,4040,12636,19.64,-541,461,547
48,5132,13208,19.78,641,-1710,1283
-408,4780,17268,19.68,2805,-1234,-1084
-1416,5316,19892,19.68,-2179,198,-2643
-728,3740,20456,19.73,19,-424,327
1572,3728,19048,19.64,386,492,-1283
936,5060,15360,19.68,1472,886,1431
-2076,4800,15468,19.64,2870,832,-1270
-1468,6456,18724,19.73,-1758,-935,2405
-1768,4132,15780,19.68,-3091,186,1032
-292,3704,14492,19.68,-3296,969,-1358
828,4672,14608,19.68,374,-346,1248
708,4204,20676,19.68,1307,283,-3196
-304,4624,21160,19.68,-2188,154,-3037
-1132,3704,16184,19.64,-803,-972,-1632
-120,4204,14636,19.68,-1095,-54,-562
-644,4244,15212,19.68,563,-62,465
188,5044,19544,19.68,3217,436,255
-2300,5624,21432,19.64,-1309,1869,300
-808,3616,15968,19.64,-2757,211,2423
564,4172,13708,19.64,-1708,1813,805
2116,4920,14132,19.68,843,-718,1790
1984,4408,18228,19.68,3408,-1239,-1026
-4360,2736,20512,19.68,-2552,-199,-3106
-1384,3496,16792,19.59,-310,-126,-999
-164,4160,14592,19.73,9,1603,-2376
44,4744,12588,19.73,661,148,88
-128,5452,19744,19.73,841,1514,-410
604,6724,17196,19.68,570,3287,2089
1176,5876,16220,19.68,254,1659,2380
-1000,3780,16544,19.68,-1087,-259,501
-3772,3304,14792,19.78,568,-2370,1985
-908,5192,16760,19.64,854,-1098,128
820,6024,18188,19.73,992,-465,-1658
580,5288,19156,19.73,-630,447,-548
580,3976,15172,19.68,-1098,-338,-1146
-2344,3540,14856,19.68,-964,727,107
-912,5784,17784,19.73,809,1005,1584
-1268,4344,17400,19.73,1483,891,1872
-1448,4408,18728,19.73,-1259,946,1920
-460,4140,17848,19.73,-2339,984,1262
732,3792,15740,19.68,-1344,1450,-689
564,4752,15308,19.78,379,-223,51
1828,5068,14288,19.68,1765,-56,-1955
-1048,4608,19564,19.68,-1121,-1202,-2919
-3220,4052,20104,19.68,-359,-889,-1545
-1128,4224,16072,19.68,13,-869,-1598
-1060,4288,13100,19.64,-68,-649,1123
-344,6432,15752,19.73,999,239,1388
1188,5344,17760,19.64,1532,1195,2618
-1316,4852,18300,19.73,-2031,652,3872
-188,4388,15584,19.64,-579,-510,2643
-2340,3012,13888,19.68,413,-1180,4564
-2440,4460,17688,19.68,1662,-1146,2794
-4788,4028,19876,19.78,1711,-311,2138
1008,4908,20036,19.68,-1682,210,861
-1556,3724,16808,19.68,670,243,2318
-848,4148,15052,19.78,-1057,1946,2521
2012,5736,15752,19.64,-452,2522,3412
2208,5800,15280,19.64,1235,2556,3373
3264,6596,17708,19.73,2591,1745,4843
324,5096,19180,19.73,-665,457,3769
-3836,2732,15156,19.73,-1855,373,4447
-3972,2428,13684,19.68,-182,-354,2315
-800,5136,15772,19.68,819,-554,1937
956,5276,16952,19.68,1530,-991,1457
712,4616,20884,19.73,-626,-177,737
-568,3896,14272,19.73,351,1206,624
-1172,4684,15592,19.68,-589,1487,389
-512,5716,15840,19.68,142,393,4014
368,5372,16380,19.73,2085,1243,3474
-1344,4884,18968,19.78,-295,941,4006
-2624,4640,18864,19.68,-1412,868,7729
-3448,3372,15544,19.78,-2101,1502,3043
-820,4404,17248,19.73,671,272,5072
828,5300,17088,19.68,1296,131,3398
2460,5304,19732,19.78,2537,-21,1743
504,4780,18708,19.68,82,1331,-375
1308,3688,14976,19.73,-446,385,-387
-2380,3812,14116,19.73,-548,179,601
-328,5680,16496,19.78,-519,1113,1168
-1384,4644,20072,19.78,1260,551,1296
-1376,4704,19764,19.68,-915,800,209
92,3776,14404,19.78,-2972,1056,1004
-552,3192,16596,19.68,-784,1963,-527
-128,3976,13300,19.68,761,-666,419
324,5280,15872,19.73,218,-89,-316
2764,6312,19292,19.73,496,-1236,183
-444,3892,19780,19.73,-162,-633,-1763
-368,3664,14564,19.78,-1353,-1516,-657
-2024,3628,14508,19.78,-335,-172,508
328,5360,17396,19.68,284,-139,-145
-1368,4436,17936,19.73,2071,758,1224
-2716,4036,18880,19.82,-976,1064,1192
-4528,2860,17696,19.78,-1992,550,835
700,4032,15408,19.68,-1706,1066,1273
1988,4712,12752,19.78,969,-224,1018
168,5092,17500,19.78,1061,983,-751
-628,4628,20392,19.82,-675,-360,-1544
-492,3916,18564,19.73,-590,489,262
476,4068,16960,19.78,-1243,-568,690
-1032,4204,13496,19.78,1210,-514,2525
1188,5756,17388,19.78,1363,957,1363
-988,4932,18068,19.82,1810,1593,1692
-1596,4928,18812,19.73,-1053,-295,2628
-3760,3232,16668,19.82,-917,257,2805
-1972,2824,16152,19.73,-2030,1349,1810
-588,4368,16592,19.78,472,677,1358
-4,4780,18044,19.68,661,-140,-1158
512,3812,18952,19.78,-667,71,-2124
-140,4220,16332,19.82,566,623,-1600
180,4472,15776,19.73,-776,873,-1196
240,4580,12756,19.78,151,-492,-42
1852,6076,18824,19.78,1000,227,-308
1828,6312,16784,19.68,-311,78,1037
-4960,2756,21008,19.78,-171,-104,2610
-1168,3328,15844,19.73,-1179,-293,979
232,4904,14364,19.82,1295,-1790,4034
472,4388,15124,19.82,1791,72,2257
2040,5128,16076,19.78,-65,783,-195
1028,4812,21284,19.78,-1126,1777,-657
976,4028,15024,19.78,-1178,998,742
-1832,3324,14524,19.73,-1263,1680,731
-28,5164,18084,19.73,292,1793,171
16,4056,19072,19.68,1017,350,349
-892,4924,18180,19.87,-51,-662,1836
-340,4140,15364,19.68,-605,36,2143
-1212,3736,16472,19.73,-1702,235,483
-264,4700,15368,19.73,24,-1107,2397
-1456,4448,18692,19.78,1150,-1307,575
-1888,3884,18580,19.78,-1376,1097,-1583
-2016,4140,17736,19.78,641,1009,-1029
-1600,3440,16080,19.78,-878,-46,128
-2712,3356,16680,19.73,-1046,-167,2070
-664,5032,17192,19.73,348,303,2090
-484,4260,19228,19.82,1017,1441,1961
196,4084,18324,19.73,-796,1425,2425
-316,4164,15308,19.73,121,1602,2826
-1892,3188,17500,19.87,-1595,1347,2296
-88,4324,16648,19.78,230,497,1941
-344,4568,17224,19.73,1237,-269,791
964,5276,16400,19.73,156,712,-1004
1564,5144,18172,19.78,33,1679,-750
-52,3844,15072,19.68,-1678,847,-748
-1756,3548,15724,19.68,-853,-846,277
-944,4836,17712,19.68,525,-379,816
-756,4288,19588,19.82,1891,570,735
-840,4332,18808,19.73,-771,4,763
52,3488,17592,19.78,354,-263,1703
-2440,2848,14900,19.78,-1712,413,-4
-764,4048,13852,19.73,263,-282,-55
-1488,5132,16084,19.73,402,1447,-1917
920,5484,20500,19.78,-780,522,-3515
112,3016,20696,19.68,-789,-202,-1254
44,3168,17168,19.68,-1153,-1780,-2334
-1252,3604,13576,19.68,127,-576,-187
872,5288,17720,19.64,939,696,-1322
-1556,4412,18884,19.64,1557,423,-15
-2940,3136,20760,19.78,122,-1173,-674
1800,3212,21132,19.78,-1467,-1429,-718
-324,2812,16616,19.78,-333,-649,-2744
-172,3744,15892,19.73,705,-37,-3042
-1172,4332,18352,19.68,739,-634,-5294
-2432,3996,20592,19.78,-1225,-364,-4937
1112,3708,15932,19.68,-5,830,-3208
-288,4260,16536,19.78,-1502,190,-4517
-1180,4544,16920,19.73,1449,-342,-1594
-1064,5188,16008,19.73,1968,63,-2059
504,6084,16244,19.73,1173,2511,-1803
-3488,3272,22988,19.73,1871,-2609,809
-3256,1628,17040,19.64,-1161,-1384,-1553
396,3592,16116,19.78,-858,-185,-543
-1632,4396,16296,19.68,1125,-469,-295
760,4804,19668,19.78,1337,-877,-2225
-784,3440,17860,19.64,-902,-1934,-2702
728,3700,14696,19.82,-1292,-1513,-3770
-1772,3868,13956,19.73,-860,1457,-2548
1036,5520,15180,19.73,-698,724,-1723
-1148,4512,18152,19.73,1264,611,-206
-1792,5584,18952,19.73,-1138,732,-213
-2364,3508,16820,19.73,-82,469,2260
-1316,3356,17516,19.68,-1781,372,422
788,3996,14864,19.78,-69,-378,1931
1044,5040,15092,19.78,1350,-1228,941
904,5252,19424,19.68,1044,-2039,-363
-1760,2964,20360,19.73,-372,-1763,-2618
-208,2728,14288,19.73,-538,-549,-1695
-924,4212,13908,19.73,-2381,1779,-2051
-212,4556,15444,19.78,-336,558,644
812,5076,16428,19.78,1617,1226,513
-1624,4736,19336,19.64,435,1617,2014
-1252,4200,17060,19.64,-264,-228,3410
-1792,2420,16364,19.68,-1957,-205,1706
-1592,2920,17176,19.68,-584,-1742,1056
-948,4192,16432,19.68,1118,-1381,344
-1512,3924,20768,19.78,1035,-1183,-1192
2340,4888,16804,19.68,772,-53,-2328
688,4200,14040,19.78,-113,1021,-2461
1996,5444,14360,19.73,-929,1015,-1117
1404,5608,13956,19.73,445,-20,884
-1296,5688,18756,19.73,2286,978,1426
-1116,5000,17004,19.68,1291,2324,2284
-1908,5132,17916,19.68,157,782,4814
380,3604,16364,19.68,-1467,-121,2523
-2728,2972,16940,19.64,235,-1341,2534
-960,4788,17380,19.73,2187,-898,1347
-1136,5560,19708,19.64,1061,-1282,68
-1152,3892,18136,19.68,-1194,-803,-1691
-1128,3780,13016,19.59,-1684,-465,-1793
-684,4576,14876,19.64,-2880,1023,-840
172,5648,17648,19.64,416,953,1226
-1164,4368,18516,19.73,2204,1095,1110
-836,4892,17456,19.64,-960,1413,1499
-896,4116,15936,19.68,-451,-293,2496
-1704,3308,16220,19.59,-1206,763,965
-292,4556,13352,19.78,932,-1068,2943
1280,5436,17292,19.68,2399,-731,1253
2500,5596,17816,19.68,1367,147,-1559
-496,3724,19496,19.68,-1502,-500,-1562
-420,3564,14932,19.59,-1054,-713,-2119
-512,4500,15196,19.73,-1926,308,-1325
408,5612,16104,19.73,-694,-198,389
-1220,4676,17296,19.64,911,162,-239
-1348,5508,17264,19.68,-1059,1505,1283
-1068,4060,18104,19.68,-1641,802,3024
-376,3684,15376,19.59,-907,-460,695
-708,3948,14648,19.68,913,-731,2802
1692,5348,16664,19.59,1452,-981,1331
-184,4700,18848,19.59,1911,-1258,-617
600,4116,18508,19.73,-1731,-668,-2486
648,3712,14868,19.64,0,274,-1201
1236,4728,15600,19.64,-415,906,-1592
-952,4656,14892,19.68,189,86,347
-384,5508,17864,19.59,1560,1006,711
-1004,6428,17552,19.68,-805,2286,1789
64,5032,17268,19.59,-538,1510,1835
460,3360,15624,19.64,-564,-91,395
-2344,3448,14704,19.64,-417,-1508,1375
208,5476,15476,19.64,1375,-1273,-69
-2516,5160,18824,19.54,469,-1683,-478
504,5112,18304,19.64,-762,-503,-3094
660,3208,19664,19.49,-2321,-146,-1450
-1352,4100,14792,19.59,-408,449,-1039
-360,4856,14512,19.68,-78,1412,-94
-808,4120,19872,19.59,1209,1400,-274
-3624,4488,20456,19.64,-376,1828,874
-1308,3664,17156,19.54,-2121,975,-1
2216,4392,15284,19.54,-1760,1306,470
-124,3996,14036,19.64,391,-1276,10
-328,4004,18072,19.64,1170,-1418,-907
-2092,3268,21196,19.54,-1373,-243,-3845
1140,3356,17112,19.54,-98,527,-2735
-640,3272,18332,19.68,-345,351,-2446
-2340,3772,14296,19.59,864,-249,-325
-480,5604,15468,19.54,1041,92,1369
1496,4572,17236,19.73,-660,1141,-279
-1868,3400,18828,19.59,-1415,399,1659
-1352,2548,16280,19.59,-1014,563,-832
-736,4160,15364,19.49,-52,735,574
640,4300,17120,19.59,1498,342,505
1692,4380,18644,19.49,311,-748,-232
-364,4112,18232,19.64,-1559,-939,-2048
-188,3648,16548,19.54,525,148,-614
384,4260,14352,19.68,-97,-654,923
-580,4044,14000,19.59,-911,-939,732
708,5120,17020,19.64,122,1064,-1476
-372,5480,18068,19.54,941,2064,1499
-604,3424,21192,19.59,-52,-71,1254
-3264,1740,17276,19.59,-1014,1090,628
-3728,2756,16248,19.64,493,3204,626
1972,4068,11140,19.64,1841,-643,1361
-1932,4496,13956,19.64,1466,-2976,1151
-3612,2372,23704,19.59,-4341,-374,-1641
2288,2420,14952,19.59,1873,-1481,-578
-2112,3060,15272,19.54,-1084,15,-1985
-668,4596,15088,19.54,653,691,-1654
4468,6412,17148,19.59,3395,-939,-1101
-2868,4800,18976,19.59,1757,1274,-757
-2772,3664,18392,19.59,-857,1158,1579
-2580,3476,17252,19.64,-2064,-816,339
-3312,3292,15072,19.64,-767,-1309,1192
-1724,4836,16556,19.64,543,728,157
-48,4784,15412,19.68,-806,1057,-695
-52,4896,18704,19.59,-961,1095,-2153
-4444,2716,17660,19.68,-47,1970,-3388
-3056,6176,8264,19.64,-1344,-1006,-2650
-1820,4348,15100,19.64,414,2430,798
-2004,5236,14588,19.54,1503,-643,1956
-2480,5132,16976,19.64,-907,2197,2257
-4444,3448,20584,19.68,-1573,1767,800
-5532,2532,16608,19.59,692,53,992
-452,4320,17244,19.59,-997,-156,-360
