aX,aY,aZ,temperature,gX,gY,gZ
-2284,2700,22148,16.25,2821,-25,3136
1212,2640,17764,16.2,-577,1387,657
-2384,2692,14436,16.25,807,-111,431
140,4508,14232,16.2,-2639,-1066,-2189
-84,3904,20188,16.25,-1417,-281,-1462
592,2508,23248,16.29,-3746,1738,-1996
4068,1992,14608,16.15,-1594,221,-1026
68,2776,11032,16.2,3383,1605,-1309
2136,4956,13660,16.25,3822,434,203
1840,4040,20736,16.2,2015,-1779,674
-2428,2012,24112,16.15,-2492,713,46
2580,1888,11324,16.15,-954,-649,2624
-816,2364,15684,16.2,-1675,4321,-2482
3528,5400,14248,16.25,2067,-1318,-1193
-400,2356,18860,16.2,-1362,-1327,-1416
2712,3212,23836,16.15,-5647,-396,-1889
2992,1180,16336,16.11,839,-3515,7497
-908,2864,15700,16.25,2138,2500,-2324
-792,3700,14452,16.11,1295,3099,-166
-584,4736,16012,16.29,2069,713,-3755
3224,6544,17052,16.2,994,-46,614
1892,3636,13396,16.25,3924,-2572,6094
80,2588,20280,16.2,855,-85,1383
2448,3880,12728,16.2,2726,-1264,1680
348,5216,15816,16.15,1456,-822,-182
4864,5384,19316,16.2,2250,-1542,-1089
-552,3780,18952,16.15,1011,-2260,2128
-3016,1520,18500,16.29,-4271,503,-3480
-84,3624,11588,16.25,-2058,1196,-923
-1816,4888,15804,16.2,-1739,1076,-1157
-448,4072,21848,16.2,122,2257,-535
-2064,2120,21440,16.2,2833,-367,3425
-1504,2064,18384,16.11,515,-180,635
1816,3340,12048,16.2,2440,-494,-1585
1964,4948,13764,16.25,3450,-865,-1578
-1084,5092,19224,16.2,2131,-2357,-1509
-3736,2548,21120,16.29,-663,184,-2145
2608,3052,17468,16.15,-4028,-402,-2706
-1472,3880,17104,16.2,-975,83,-521
2528,5700,13740,16.25,-9,490,-1515
2556,5248,17248,16.2,1857,1655,539
-1984,2436,24452,16.25,-4409,1390,431
480,4224,16124,16.2,-565,1889,-60
-1080,3316,11900,16.25,1406,-301,1125
4564,4276,10708,16.29,1632,-1993,904
-1332,4148,16028,16.25,110,-2086,-1388
6080,5856,19824,16.2,-2845,-598,-2163
-580,2736,21244,16.15,255,-1918,640
208,3856,18628,16.2,-1059,569,-2277
-1016,3716,14948,16.25,1064,111,1233
-644,5684,14572,16.29,1192,1339,-739
-3656,3752,18252,16.2,-187,3087,-1464
-628,3128,24172,16.2,220,-406,738
-1032,2728,17492,16.29,-1902,-1567,1021
-876,2104,16028,16.15,1441,-1254,1096
284,3692,14692,16.2,376,31,-821
1052,4512,21208,16.2,-152,-1066,-606
-2800,2484,23504,16.25,835,-460,-845
-740,2268,16036,16.2,-1583,805,-2348
-948,2928,10748,16.25,-733,2419,-823
3400,4920,14096,16.2,-275,647,255
-64,3772,20212,16.2,-413,-518,1724
-584,1744,22344,16.2,-2301,623,-866
200,2168,15820,16.25,-2764,141,1127
372,1488,18504,16.2,-1711,-485,1173
1872,3424,13460,16.15,-349,-1226,712
-264,2824,17388,16.11,-432,102,-794
2976,2488,20984,16.25,-303,1203,-4861
2052,2608,18060,16.2,2054,399,291
-704,2516,15076,16.11,1936,-573,1626
-1876,3352,12788,16.2,-9,597,1939
1928,4436,18036,16.15,1124,1168,493
1176,4736,20116,16.11,-366,1719,517
80,2252,19584,16.2,1930,-128,3071
-916,1792,18232,16.25,-518,816,1131
1164,2880,14032,16.2,2064,-1576,2636
-2628,3348,15788,16.15,1208,-185,958
3568,3776,18896,16.11,225,-1650,-2123
4904,2488,20080,16.25,1754,-390,1975
-336,1800,17616,16.2,365,237,-377
-3180,2364,13684,16.15,1284,-190,871
-1328,4556,14204,16.2,55,555,570
-320,4664,20756,16.25,2901,1445,247
-5844,880,24420,16.11,-155,309,1705
-344,2384,17060,16.25,-2879,-576,709
688,3176,13276,16.2,240,1217,582
3532,4576,13760,16.25,1372,-371,-1709
-524,4476,18236,16.2,-343,-869,-2201
-2772,2936,24320,16.25,-3271,800,-5491
3068,3824,15524,16.29,570,929,-1239
2876,3740,12876,16.29,544,438,-813
2400,4784,13500,16.25,-559,650,370
988,5572,18060,16.11,834,1391,-1295
864,6884,16536,16.29,617,2019,-214
896,3924,16560,16.25,2336,-549,4113
-724,2732,15992,16.2,-313,-1437,2869
-2552,2756,14996,16.2,1971,-2431,2453
-1244,4388,17304,16.34,1655,332,-2738
4712,5788,21228,16.29,1963,-2461,-1447
-1532,2884,19904,16.15,939,-1651,-1333
316,3820,18412,16.2,-2944,-1117,-1554
-3428,3908,11472,16.25,-1598,1462,-237
1084,5744,18936,16.15,1106,1157,-530
-2480,4352,21560,16.15,807,2433,480
-5076,2220,25728,16.25,-2402,300,2393
-1764,2256,19660,16.29,-2480,-693,1963
652,3244,15884,16.34,18,-1055,896
1000,4704,15924,16.2,291,405,-1849
-2536,4340,18788,16.34,-111,285,-1005
-2320,2972,24116,16.29,-2820,355,-4191
1492,3684,15348,16.25,98,685,-2058
328,3780,13680,16.2,662,579,-1548
2172,4220,13784,16.25,880,-1650,315
-5704,4976,16624,16.2,-1616,-816,-1960
7260,7348,16676,16.25,-1387,-823,2251
-580,2732,22484,16.25,-398,-1734,5242
-1356,732,22752,16.11,-9552,3879,4903
5036,3004,17188,16.25,3330,4153,1023
-3092,2660,14540,16.25,-514,-2900,-2673
