aX,aY,aZ,temperature,gX,gY,gZ
2068,4432,18532,17.47,612,307,-1172
240,3048,17548,17.33,-770,-690,-2125
-804,2316,16168,17.33,-976,980,-1794
-3064,2804,14364,17.42,-1637,815,171
492,3992,18028,17.42,363,-552,131
-1240,3592,19960,17.42,2622,-1525,1105
-3480,1424,23096,17.38,-2741,1192,-422
-1380,2408,15720,17.38,-254,-681,-871
-852,2328,14088,17.47,-2078,-718,836
-732,3052,15488,17.38,402,-36,-27
-2520,2152,20084,17.33,1110,-1881,-777
-1284,2020,21308,17.47,-1624,1031,-3565
-152,1804,18012,17.38,-947,3049,-1908
844,3192,13860,17.38,-519,1981,-525
32,3304,12708,17.28,1180,-1543,1606
-404,3556,17408,17.38,711,-6,341
2900,5016,16132,17.38,-179,2449,19
-1780,2924,18056,17.38,-426,1786,1989
-404,2064,16612,17.38,-953,-914,551
284,2396,14360,17.38,1004,-731,1536
1000,3636,14380,17.38,1553,120,190
1660,4560,18584,17.38,620,-1112,-1306
-2920,2204,20000,17.42,-674,1009,-1687
1104,2268,17548,17.47,-1438,78,-1712
-1976,2760,13204,17.47,465,-939,546
-176,4216,17084,17.42,646,-329,577
-1600,3204,21908,17.33,1872,12,541
-2236,1936,22540,17.33,-795,-18,-5
-664,2340,16492,17.33,-1307,288,389
-600,3500,14312,17.42,251,-456,1407
-480,3300,14304,17.33,1378,-177,393
-1820,3056,17604,17.42,1209,-1137,-765
700,3564,20540,17.33,-450,-265,-2540
300,3400,16280,17.42,-957,378,-494
-1224,2668,16916,17.42,-276,1056,-1698
-384,4160,14400,17.42,142,60,-10
-228,4216,19900,17.33,1502,-513,1231
724,4844,18888,17.33,-870,1399,-353
-868,3856,17164,17.33,-519,838,1957
-820,3020,16120,17.33,-1133,974,-282
1468,3792,13624,17.33,492,-1232,867
520,4536,16392,17.33,1046,-671,-962
2600,4592,18684,17.42,-1001,-95,-2721
-2140,3000,19404,17.38,-1323,631,-1748
884,3912,17248,17.47,-1890,403,-1852
-248,4176,12540,17.38,895,-1028,1294
-1188,4356,17192,17.38,2685,-455,720
1300,4700,17252,17.38,1457,1051,1570
-1432,3712,17944,17.33,-654,889,312
-308,3480,15996,17.42,-1884,439,-154
436,2540,14724,17.52,378,-1264,914
-168,4260,16476,17.28,627,-427,476
972,3888,21352,17.47,1284,-2235,-595
-1260,3176,18008,17.38,-430,706,-2219
824,3100,16748,17.38,-1391,1603,-1507
-1292,2888,13144,17.47,227,-44,1439
-1292,4196,16288,17.38,1833,1060,-328
-2056,3860,19628,17.38,1132,311,481
-2964,2984,20696,17.38,-73,-876,1564
552,2780,15980,17.38,-2310,-385,622
-1632,2516,13564,17.38,-225,165,1291
-164,3904,16340,17.38,1207,-890,1610
-3496,3136,20316,17.38,-263,-14,-859
-228,3120,21364,17.38,1050,-879,-1954
664,3124,15224,17.38,137,-712,-1456
-1864,2860,14900,17.38,4,1316,-1351
-380,4044,15652,17.38,791,379,216
-744,3740,20360,17.38,2307,-15,807
-3472,2840,22336,17.28,-513,-151,1421
456,2960,17752,17.47,-1748,-208,1240
-1368,3068,15284,17.42,-39,1017,-201
-1468,3704,14444,17.28,678,64,247
396,4244,17128,17.33,577,551,-822
-1508,3312,21500,17.33,-533,-579,-3038
2020,4040,17976,17.33,-697,-64,-789
-1252,3176,14488,17.38,-87,232,-976
0,4260,14012,17.38,619,-460,-245
-1132,4628,17948,17.33,1086,624,1158
944,5084,14992,17.47,-99,2660,907
792,4376,18048,17.28,-794,1198,1089
-896,3308,15660,17.47,-1402,394,169
360,4028,13272,17.38,1209,-1647,1995
1860,4564,16008,17.38,1420,-1284,51
704,4864,19040,17.33,-1506,102,-2550
-2192,3400,19436,17.42,-789,834,-711
-780,2680,16324,17.52,-1053,-1115,-107
-472,3992,14140,17.42,1533,-1160,576
-1520,4780,17724,17.42,1034,-508,1349
480,4632,18280,17.33,1531,2086,527
-132,3692,19940,17.42,-2114,195,1250
-272,2452,14880,17.42,-1739,-1387,1879
952,3056,14152,17.33,1054,-557,1085
816,4152,15340,17.38,1947,785,-436
1928,5432,20140,17.38,434,-2777,546
-1252,4028,18908,17.42,-572,-530,-1409
636,2872,16548,17.47,-1404,-57,-1303
-2324,3052,13336,17.38,956,354,860
-952,4196,17308,17.47,1957,-1080,1987
-1260,4204,18676,17.47,2908,2812,1600
-2312,2876,19912,17.47,-829,-2273,1621
-2328,2528,16832,17.47,-906,-565,463
-436,3244,15088,17.38,849,-2537,2729
-1320,3800,16636,17.42,1498,-1235,113
-604,4564,22424,17.38,663,-344,-1022
-516,3564,20556,17.47,160,106,-2450
-92,2400,16364,17.28,-2054,-985,-2777
-2100,2696,15436,17.42,-1069,1111,-1365
528,4568,17044,17.47,1311,85,-250
-1256,3572,19876,17.38,1665,344,0
-2648,2792,19572,17.38,-806,-301,1642
-472,3156,15868,17.42,-1174,-354,794
-2444,2900,15716,17.38,-214,963,450
-2048,3316,15844,17.47,1696,-92,-306
-1908,3920,19868,17.38,783,-1214,-1112
-1132,3596,20760,17.38,-1928,240,-1346
336,2956,15804,17.38,-733,234,-1461
328,3928,13600,17.47,-80,750,-935
100,4684,14728,17.47,9,469,-11
948,5080,18212,17.42,2097,-12,855
-2220,4508,20088,17.47,-738,315,678
-1656,3672,19384,17.47,-1132,432,1533
-976,3648,15012,17.47,-441,1974,-306
424,4092,14720,17.38,523,1222,363
-812,4904,15364,17.47,938,-362,-424
1548,5828,17412,17.47,-1739,-484,-2578
-1396,3628,18140,17.42,-1468,6413,-2645
-680,3476,18588,17.52,-1799,-1366,-4056
-2440,3988,14212,17.42,1278,-2834,-1684
-1800,4400,16040,17.47,1845,-2227,-1478
1744,5720,19464,17.47,2177,-3665,-13
660,4288,21536,17.38,-912,-2825,136
-1212,2556,17160,17.38,-3083,-2632,-961
-88,4116,15020,17.33,-1305,-2282,771
-920,4616,13580,17.42,1098,-3309,1269
-1408,4336,18780,17.42,-740,-4370,-600
-248,3564,19368,17.42,-368,-485,-3464
948,2668,15608,17.42,-228,1661,-2159
3636,4180,16036,17.42,1387,561,-811
-896,4612,15088,17.38,1332,-2497,1115
1104,5272,15528,17.47,3605,-735,1321
324,5004,15420,17.42,1252,2364,1790
-756,3988,22520,17.52,-82,124,925
1300,3984,17748,17.47,-447,-1161,692
168,3400,19896,17.47,1486,-1459,337
1276,4832,17240,17.47,1024,-931,-1199
768,5632,17408,17.42,-670,-397,-1627
2196,6212,17228,17.42,-1040,-307,-2152
-180,3720,18972,17.47,-2330,-274,-2096
-220,4152,16636,17.47,240,1537,-2297
2460,5652,15100,17.42,403,684,-184
2100,5300,15740,17.42,-1542,-682,680
