aX,aY,aZ,temperature,gX,gY,gZ
-628,5204,18988,16.58,-421,111,-1892
-140,5064,16640,16.44,-2549,-230,-1218
-1676,4624,14592,16.48,77,-1605,-1052
-1124,5424,14592,16.48,1998,-735,-2000
-308,7740,19444,16.53,2557,892,1615
-1988,5308,21548,16.58,-449,-339,2640
2488,4356,19340,16.48,-3113,562,-1733
-36,4168,15600,16.58,1250,-634,235
-1600,5000,14420,16.53,2370,-336,-344
-1132,6328,18116,16.53,861,-209,-1489
772,7060,19720,16.58,-2541,-787,249
2364,4904,15600,16.48,-2290,333,-604
680,5040,15832,16.53,-396,1278,-2080
388,6532,14896,16.53,1923,282,-527
-916,5620,20800,16.58,1703,-234,-539
-2484,4568,23368,16.58,-2101,576,-2716
-2528,4572,17692,16.58,-3566,-1265,2748
768,4256,17052,16.44,-190,-1,1332
-196,4360,17408,16.67,3228,-531,-47
-788,6188,17964,16.67,2315,-1930,-829
1064,5068,24804,16.58,-2168,84,-1106
3732,6060,16532,16.53,-452,418,-1138
-88,5300,12480,16.62,-45,560,-745
1460,6508,12864,16.58,1114,-49,-99
3344,7228,18240,16.53,2266,-110,686
1856,8508,17444,16.58,-1363,723,440
-284,5660,14904,16.67,-2874,-601,190
-1352,3852,18144,16.53,-970,312,576
408,5484,14492,16.62,2291,-476,1484
320,6616,18184,16.58,3913,-1328,-300
-3068,5424,23284,16.62,-1967,-483,-1616
-1080,4260,16324,16.62,-1952,-1733,-1071
808,5644,13984,16.58,-1973,609,-1974
892,6280,11820,16.62,800,213,-375
444,7928,15800,16.67,3043,1270,2554
3728,8536,13700,16.72,1767,755,-487
-796,5668,17248,16.58,-1076,4,2924
-1280,4780,15792,16.58,1774,-138,2911
392,5916,15108,16.62,1395,-344,2504
1056,6860,16080,16.48,1993,903,594
2692,7676,21504,16.53,2409,117,407
-576,6696,19300,16.62,-2434,-324,-2678
760,5700,16020,16.58,-2596,-844,-2343
-1944,5120,14916,16.53,-147,-1550,-1604
-1072,6700,14960,16.58,933,451,-793
-1336,6936,17472,16.62,2965,-184,1072
-3184,5688,20116,16.58,-845,1355,660
344,6324,15812,16.58,-1204,936,-817
-1804,3984,16168,16.62,-590,177,444
-356,6276,14564,16.67,1399,-331,-106
-452,7204,17728,16.62,1899,-904,-623
1408,7680,16960,16.53,759,726,-971
2620,6336,15400,16.58,-1327,395,-475
-1844,5300,15848,16.58,53,376,-9
-204,7256,16248,16.62,631,-424,261
3916,8784,16780,16.58,2045,-621,337
-4,6796,20384,16.58,-453,99,1240
-156,5388,16708,16.62,-1283,731,-1635
-3480,4856,16828,16.58,866,-274,57
-1408,6360,15284,16.62,2025,114,505
-1684,7128,15732,16.72,692,-181,-163
544,7624,22028,16.58,-1172,-706,-1468
2252,7320,16520,16.58,-621,-327,-4
-1384,5980,14808,16.72,-840,352,-622
-28,6800,14352,16.67,1010,-626,1211
820,7632,17476,16.62,1988,407,867
1932,8992,16824,16.58,2155,2462,514
-1420,7252,14400,16.58,-417,907,1598
724,6656,14660,16.72,-551,988,-802
-2400,5416,15312,16.62,849,-1141,1367
-2204,7060,16356,16.67,2746,-1137,-134
-2584,8324,15436,16.67,1193,-1113,-2458
-5128,6352,17920,16.67,-2821,652,-2957
-968,6484,14700,16.72,-1925,204,-2087
-1700,5768,13960,16.67,507,-707,1222
392,7948,16224,16.58,384,1,253
-584,7640,19728,16.72,746,655,57
-2512,7072,20884,16.58,-1076,1530,1342
-1072,5776,18112,16.58,-1049,-72,-45
-2972,4808,14128,16.62,-1294,434,925
4,6776,15560,16.62,2186,633,-37
-396,6964,18064,16.67,2080,-273,-211
-1736,7464,20896,16.62,-2036,-1379,-1780
1448,6364,17284,16.62,-909,-124,1466
-3216,4132,12796,16.58,3431,-4461,1373
-436,6816,15960,16.72,1937,-568,-183
-752,8640,18812,16.72,2451,-384,-168
-2352,9712,16972,16.67,-1411,1431,-619
1928,7436,15448,16.62,-1390,1235,1686
536,6412,14776,16.81,-1090,-1010,718
1668,6820,13248,16.67,1120,120,1718
688,7052,15236,16.77,1603,-419,-541
1560,8544,16088,16.62,943,-184,-738
-404,7760,17704,16.67,-2520,22,-2361
392,7028,16724,16.62,-1965,-427,-1117
-708,6308,15384,16.72,125,-631,-402
-2696,7900,15896,16.67,621,213,659
508,7688,19332,16.72,1553,1475,1871
-2416,7512,18760,16.62,-962,418,362
2392,7164,16104,16.67,-1104,-93,1174
-4456,4756,16148,16.72,-1380,-409,1617
-592,7156,14836,16.62,2103,796,-88
-1156,8220,16812,16.67,1713,-966,-280
-2784,7188,21544,16.72,-859,-1489,-328
-176,6100,15584,16.67,-1375,465,-1114
-480,6364,14856,16.67,-337,107,-1203
992,6864,13676,16.62,1283,284,1110
-840,8152,16876,16.67,2516,411,-479
-24,10108,17096,16.62,276,1091,-1142
-3528,6772,15996,16.77,-2293,281,2777
-2044,6164,14096,16.72,-364,279,-381
-320,5876,15056,16.67,988,-937,2156
-2108,6772,17172,16.67,2938,-1322,-260
412,8908,19240,16.62,2020,-736,-1978
-3220,7468,16596,16.77,-1028,354,-2459
-364,6324,14504,16.67,-1436,313,-2095
-1412,6384,13684,16.67,777,-576,-606
1532,9344,18992,16.67,1393,-1742,269
-2032,8004,17368,16.72,2264,2026,-112
-1660,7988,16028,16.67,-1380,1194,1719
76,6796,13276,16.62,-2017,61,736
-1020,5916,14492,16.58,-384,-87,2595
-2108,7000,16156,16.62,1986,564,418
908,8404,16120,16.67,1560,124,-1212
1280,8232,16188,16.67,-1802,284,-827
1524,7020,13468,16.72,-543,152,-1509
-2404,6116,13560,16.58,415,82,-352
-1836,7780,16172,16.67,828,621,313
-1832,7772,19100,16.77,1696,-99,1056
-4436,7028,19620,16.72,-1555,739,344
-2472,6408,16280,16.77,-2422,328,888
172,6312,11852,16.77,-1340,2547,-1005
784,8296,14780,16.72,162,1372,-529
1692,8148,15236,16.77,1678,75,945
1052,8836,18100,16.72,-1640,-1661,-1652
-1316,5980,15248,16.62,-1110,-940,174
1540,7444,14584,16.77,675,288,-1341
-1560,6808,12532,16.77,1614,-331,-1381
-3980,7920,16836,16.72,1008,875,-607
2064,10268,15912,16.77,-984,1185,-390
824,8308,15156,16.67,-1454,775,1973
300,6088,14876,16.81,137,1079,-220
1672,6836,14816,16.67,2199,-482,1775
2248,8648,14312,16.77,3373,-2515,1216
1104,8880,18396,16.72,-1955,-1096,-1466
168,7372,18652,16.67,-1350,1726,-1288
-236,6476,15684,16.67,-1763,-207,-483
-952,7236,12568,16.72,1541,13,-33
-452,9168,15460,16.77,2100,-953,821
2932,9952,15424,16.72,2534,667,1144
-960,7564,17820,16.77,-1007,10,3065
732,6136,16584,16.67,-1509,-1349,763
-2752,5508,14784,16.81,127,-836,1682
-1780,7036,15164,16.77,1094,-501,197
420,7748,19376,16.67,928,152,-884
232,7976,20976,16.72,-1696,602,-1426
-660,6664,16628,16.72,54,211,-285
-136,6312,13044,16.77,-177,1144,-1612
572,7856,13812,16.72,1116,-150,-752
-1484,8184,17656,16.72,774,-17,612
496,9484,17164,16.77,-314,1415,524
3668,8128,15664,16.72,-1211,-865,1404
-720,5988,14560,16.81,80,154,1461
-1484,6592,14092,16.77,1218,-199,1905
-1984,7412,14260,16.72,831,-525,-848
1660,9012,16600,16.67,-1543,362,-2482
-392,7628,17892,16.81,-3062,524,-1672
1348,6456,14660,16.67,-2397,884,-1290
2148,6504,11788,16.67,1653,381,70
-2040,8068,16700,16.72,2464,291,-738
-3532,7768,19216,16.77,2405,1337,1134
-4420,7040,20564,16.67,-1228,1520,931
-1304,6328,16500,16.72,-807,-133,365
-3316,5224,16188,16.81,-1492,443,-1315
-2360,7268,13192,16.67,1374,58,203
416,8216,19316,16.67,2033,-1273,-787
-580,8040,19776,16.72,-1433,-984,-1096
-1564,6868,16532,16.72,-973,-886,-572
-684,6468,14072,16.77,-1077,213,-1546
1132,7840,14392,16.62,280,100,-951
-820,8384,17964,16.72,2316,867,416
740,10492,16368,16.67,916,940,-133
-1024,7720,15728,16.72,-822,-163,1160
-2404,5816,15176,16.77,-1364,-510,-87
-628,6532,14904,16.62,179,-1008,490
-968,8332,15940,16.67,2281,-1087,-715
396,9500,16684,16.72,-1216,-867,-2646
-636,7500,16748,16.72,-2393,1488,-1625
1488,8056,15532,16.67,-2687,525,-1938
280,6796,11992,16.72,-132,-433,675
-804,8532,16104,16.67,1393,1003,39
-108,9136,16344,16.72,2708,2141,1187
-3804,7020,21696,16.77,-1258,1350,1021
1172,6840,15376,16.77,-1945,16,55
-2424,5556,14316,16.81,-245,-1252,1580
-1800,7384,14352,16.77,1980,-856,68
-816,8488,17312,16.81,951,-726,-949
224,8420,18256,16.77,-1437,-512,-3107
1172,7168,13680,16.72,-1734,-873,-823
-2416,6208,13124,16.86,445,-173,-1135
-352,8080,15664,16.72,643,197,-495
-204,8392,16496,16.77,1538,811,-309
-436,9228,17492,16.72,-715,739,-1118
936,7952,15444,16.67,-1577,-95,1131
-652,6324,12024,16.67,-1824,410,38
96,7088,13436,16.72,581,-140,294
-1164,7828,16116,16.77,1261,-1267,-908
-604,8580,19808,16.72,-1167,-1514,-2172
-1340,6928,16720,16.67,-1825,346,993
484,6832,14520,16.62,-781,227,-1239
452,7236,13012,16.81,971,-433,677
-1680,8788,16068,16.67,2873,883,55
120,10016,16792,16.72,933,2465,248
-2436,7108,16428,16.77,-471,1324,2903
-564,6180,14492,16.77,-2236,715,-839
-812,6440,15148,16.81,235,-330,1928
404,8300,13920,16.77,1239,363,207
776,9072,16624,16.81,1873,-505,275
-1800,7496,19576,16.67,-1952,-950,-3012
1260,6888,13304,16.72,-726,-1674,-1576
-1044,6928,13564,16.67,-380,-104,-119
-1040,8272,15032,16.77,46,600,-634
-1572,8972,17744,16.72,2553,960,490
-3352,7384,20368,16.77,-1681,1172,-1216
-1968,6368,15736,16.81,-1486,681,-248
-2280,5416,16392,16.81,-2886,1430,90
560,7424,14340,16.77,512,676,599
756,8504,16512,16.72,1167,-534,-1988
1396,9648,19692,16.81,49,-2533,-1380
-1952,7144,14888,16.77,-767,-733,-238
-1292,6896,15244,16.72,246,-38,-10
-820,7884,13028,16.81,867,434,-17
-52,9748,16360,16.86,2630,796,1083
44,10876,16328,16.72,-66,972,-265
-1608,8088,14432,16.77,-2009,1059,1301
808,6640,14884,16.72,-1720,1263,-1742
1072,7564,10692,16.81,282,-719,1069
1392,9412,13924,16.67,972,289,-428
1928,10300,14964,16.81,212,2195,-1940
-2840,7908,16540,16.77,-1291,580,-1154
2836,7888,14544,16.81,-1334,-1346,64
-1728,6852,13956,16.67,720,422,1177
-1992,8576,14624,16.72,1077,70,-1520
-1920,9288,15524,16.77,1874,2345,711
-2248,8032,17296,16.77,-2129,425,1687
-856,6960,17764,16.77,-1347,74,11
-2764,4804,17684,16.86,-1891,475,-538
-1220,7156,14564,16.77,2228,-69,581
-348,9332,18620,16.81,2404,-403,-770
-296,7976,16576,16.77,-2584,-710,-1669
1004,7072,14744,16.86,-2062,-549,-1801
-2232,6108,14664,16.81,982,-346,-464
-184,8300,16740,16.86,1190,390,-773
-124,8564,16220,16.86,2033,584,1632
-5188,7992,19120,16.81,-1833,2359,305
-1764,6192,17324,16.77,-1882,-987,62
-2680,5276,14308,16.77,-1695,-480,-3091
-2624,6532,16996,16.77,1246,1992,-2508
-2752,8272,17672,16.81,1644,-961,-1338
-4092,9060,19768,16.86,-1508,-1740,-1820
-168,7540,15724,16.86,-217,-623,365
-2028,6136,16096,16.86,-1085,821,-2059
-356,7456,13284,16.86,194,-559,-1036
-2972,8192,16864,16.81,3406,601,570
-2564,10412,14084,16.77,1277,-331,-620
-992,7664,12316,16.86,-1432,-1535,2912
-860,7196,15352,16.81,-131,857,-208
964,6784,13312,16.72,1591,63,2330
12,8328,12576,16.86,1700,-1687,2070
2716,10664,15412,16.86,-1995,-2203,441
-2208,8060,16288,16.86,-1255,1609,1218
-1288,6232,15940,16.91,-2583,-1027,-1451
-2472,6428,13252,16.91,269,-1663,2452
-1236,8232,15604,16.81,1219,716,1306
-172,8468,19432,16.86,906,2923,1600
-3944,6408,19088,16.81,-447,1455,2908
-236,6428,17496,16.81,-2770,2138,-1434
-2416,4696,15408,16.86,-647,-780,893
-256,6892,15956,16.77,1546,-97,399
-1568,7224,19468,16.81,1332,-472,-1211
-2328,6756,19324,16.86,-1872,-28,-2671
212,6088,17492,16.77,-1202,-672,-1799
-1184,5936,14792,16.77,-314,-2222,-1059
-820,7840,14896,16.86,2426,-1062,-561
352,8052,17988,16.81,1663,783,-359
-4524,6924,18844,16.72,-1518,1210,-260
-2064,6440,13788,16.81,-2425,-623,828
-2980,5820,16324,16.77,-539,-323,1702
-796,7240,13120,16.77,2020,-683,1350
-892,7208,16248,16.91,1955,-600,-1179
1756,9148,18712,16.72,-769,-656,-1458
2168,7676,17380,16.72,-1030,-318,-4
-188,7120,12284,16.86,-572,147,601
3240,9100,11744,16.81,374,-2256,442
4700,9420,14152,16.81,3683,-1270,1625
2992,10856,14944,16.77,-1966,1332,-166
816,7672,15736,16.86,-1589,93,2197
-1380,6696,15108,16.72,-873,-210,-1011
-420,6688,14200,16.86,1355,-1241,3279
2180,7940,14392,16.77,1310,-1182,1249
-2364,9424,17444,16.81,-1091,-2421,-2352
-2116,7484,17756,16.81,-1717,119,267
-2544,6328,15052,16.77,-1301,929,-693
-380,7120,12872,16.72,1131,-140,89
340,8964,14864,16.81,1129,-127,1924
2380,10456,14032,16.77,-1491,983,1281
-852,7740,15540,16.77,-2324,-464,3855
-4784,4740,18748,16.72,-3407,1476,732
-800,5104,14852,16.77,-189,-600,1377
-132,6940,14436,16.77,1977,-443,-493
3960,9296,15496,16.62,-753,-1293,-1256
-1136,6188,17344,16.67,-1375,-1532,-1313
1608,5572,15676,16.77,-3342,344,-1863
684,5280,14388,16.72,408,515,-547
-244,7108,15052,16.72,886,704,646
1072,7712,20916,16.67,1958,1765,-347
-3744,4756,24736,16.72,-1977,527,-434
28,5148,17036,16.72,-3069,691,-2212
-864,4252,17104,16.77,-1001,644,178
-2064,5604,14512,16.67,2688,-1045,-532
-972,7440,19120,16.72,2163,-19,685
112,7040,18660,16.67,872,502,-410
48,5596,15600,16.67,-1712,186,-2101
1796,6088,11028,16.72,-1239,682,1318
2600,6572,12616,16.67,284,-464,936
3092,6972,19408,16.77,1506,566,129
1544,6404,24276,16.72,-2301,1171,-1283
1764,6012,17844,16.72,-1504,-151,-100
-28,3912,15984,16.72,-2697,705,583
1580,5612,14792,16.77,1345,232,-272
256,6208,16552,16.77,685,-108,-1431
912,6960,21232,16.81,-2243,974,-3535
-752,5120,20100,16.72,-820,-180,18
1044,4952,15748,16.67,-1148,-763,-1385
2268,6356,14168,16.67,1474,-351,511
1732,7364,15792,16.62,1719,856,424
2888,8324,15532,16.62,19,1492,-1528
632,6748,16880,16.77,-880,-185,2457
-284,4924,15680,16.72,-1271,705,345
904,5440,14156,16.77,1787,505,1435
280,6516,13760,16.77,2517,-295,-40
4124,8596,14832,16.72,572,-775,-1744
584,6904,17164,16.77,-957,758,21
864,5148,14924,16.72,-2717,768,-28
176,5152,15248,16.77,-223,934,369
-68,7336,17052,16.77,1164,328,-354
-1052,6988,18812,16.72,2715,1578,341
-588,7356,14240,16.67,278,1688,943
1580,5608,14412,16.67,-3786,1655,-553
2004,5480,12400,16.81,-815,353,868
-268,5456,13452,16.72,1303,-523,-1815
264,7312,17180,16.67,839,-639,-2198
-2092,5776,24952,16.62,-1862,699,-2260
852,5656,15804,16.72,-1176,-147,-1571
-380,5944,14264,16.77,-1528,556,-705
1120,6780,13932,16.72,497,-4,-634
2288,8348,18536,16.67,1496,-330,-100
1144,7524,15780,16.67,-1326,2114,-1318
-72,6432,16700,16.67,-1613,1380,1288
-248,5004,13512,16.72,-1630,900,-388
3304,6260,13512,16.72,1934,34,-141
1540,7348,16184,16.67,1822,59,-1270
2916,8244,15744,16.67,-1219,1007,-1679
1824,7648,17620,16.72,-167,38,-519
1240,5800,15200,16.67,-1468,-66,-728
676,6332,12724,16.77,1250,-1656,362
-988,7632,16148,16.67,-138,1414,-136
3300,8828,16840,16.62,1642,1418,-470
-460,7116,16324,16.81,758,-481,2092
-1344,5752,17916,16.67,-781,215,106
-1932,5104,12504,16.62,1015,-1203,1222
-1212,7160,16080,16.72,1994,-1207,1428
-488,8328,17648,16.67,2598,-286,-16
-1548,7224,17852,16.77,-630,-107,-810
-1864,5604,18304,16.72,-2024,-475,137
-5084,4492,15344,16.62,-1089,-1337,-634
-2744,7328,16992,16.77,2019,99,-733
-3464,7436,20352,16.77,1605,614,281
-2004,6324,19816,16.72,-1345,-313,-105
-2520,4912,17596,16.72,-1699,-249,-1398
-372,5120,15292,16.77,-2104,-204,261
-880,6440,13832,16.72,758,-101,-524
-3640,7088,19552,16.77,1324,18,-1116
-1384,6476,20592,16.72,-690,50,-1171
2020,6004,17912,16.72,-1534,-155,-485
-792,5496,13344,16.67,-2319,350,-547
3224,7124,14400,16.72,69,81,-389
-324,7368,19108,16.67,2132,948,-685
-912,8368,19016,16.67,-2391,887,-2367
896,6844,13624,16.81,-422,-314,2250
-2964,4920,14680,16.58,-1423,869,-37
2392,5948,13136,16.67,1500,-511,1513
1052,7220,17676,16.62,2586,-1763,-583
1692,8080,21392,16.77,-2629,-1148,-4664
312,5864,17196,16.77,-1552,-1525,-1245
-864,5512,14168,16.72,-1016,-1033,-29
-256,5736,12180,16.81,1567,-617,1197
1036,7720,14500,16.77,1328,-207,1330
3820,9072,17964,16.67,1743,1910,2179
-656,6452,19276,16.77,1568,-609,2042
-2496,3800,15060,16.77,-2111,-214,57
-452,4760,14492,16.72,-1075,-326,788
-412,6240,13664,16.62,-669,-1298,-302
1588,7708,19436,16.77,896,-1512,99
-1112,5636,16888,16.62,-971,-1115,-1328
1400,4000,18132,16.62,-2520,-630,-300
32,4128,14412,16.72,-741,443,-1251
1052,6520,15060,16.67,55,976,-949
-16,5984,18968,16.67,2164,853,-843
-76,6284,20860,16.72,-1897,545,-449
2624,4356,15272,16.62,-1311,-511,514
1468,4744,14088,16.72,387,-340,-446
-1072,5404,11512,16.67,1520,-260,-875
-2904,6176,15828,16.72,1421,-832,219
1144,6764,21448,16.58,-2764,-336,-1499
2968,5512,17520,16.72,150,129,-468
764,4768,16572,16.67,-1006,979,-1106
388,5224,13488,16.77,-362,680,-799
1296,7744,17148,16.67,1881,1343,-1398
1632,7732,19412,16.72,2563,2623,62
-1944,5948,19980,16.62,-1109,565,-571
-176,5188,15572,16.67,-1995,868,-729
-1376,4676,13408,16.72,-848,1063,-502
440,6272,14432,16.72,377,351,316
-956,6960,17980,16.67,42,759,-1263
-412,5816,23128,16.62,-2208,1316,-2548
2512,5316,15960,16.72,-1250,1208,-1975
2080,6036,12420,16.72,-521,331,-322
2668,6752,11976,16.67,838,-667,560
1664,7120,16476,16.62,1876,810,863
-260,7792,19012,16.72,-847,1496,-334
-404,6232,16748,16.58,-59,391,3343
-496,5220,12940,16.72,-840,130,663
-1084,4968,14308,16.72,528,109,2162
-1492,5700,18568,16.67,1319,-350,859
3424,6992,18488,16.72,-791,-1165,-2440
3088,7028,16624,16.72,-1287,240,-1490
1508,5528,14372,16.67,-2140,-676,-928
-496,5212,14548,16.72,-689,-142,79
812,7196,13760,16.67,702,320,-364
1120,7460,18036,16.67,-411,1444,686
-812,5156,18988,16.62,713,-835,2023
-384,4524,16096,16.67,-2181,-110,25
-652,4336,14724,16.62,147,386,1425
-1004,5564,14016,16.67,2075,-840,1230
2844,7516,16260,16.67,-117,-2444,2447
-252,5896,19688,16.62,-1653,564,-8
128,4928,16496,16.67,-875,616,-2225
-1464,5088,13668,16.67,1787,386,-1537
-1764,6944,16448,16.81,1691,79,-526
-1044,7128,19716,16.72,2659,480,640
-3668,5668,21244,16.67,-1296,1522,543
-268,4772,17344,16.62,-2513,830,-1453
108,5016,12800,16.72,-927,45,861
496,6164,13108,16.58,805,-96,392
-724,7024,18048,16.53,1620,-1268,-236
-1616,5460,21300,16.67,-2515,633,-2169
196,5152,15320,16.77,-1101,225,-912
-288,5168,15348,16.58,-538,454,-859
-1032,5936,14784,16.58,1154,-475,-427
-1324,6484,17456,16.72,2250,1188,-254
-1740,6744,18940,16.67,-2963,1307,-585
-1896,4984,17796,16.67,-3267,319,562
-1996,4024,15208,16.72,-1692,470,-483
-984,5368,14080,16.67,1350,299,-568
-1808,6204,16660,16.77,672,185,-1102
732,6848,21744,16.72,-1856,91,-3328
1716,6256,19100,16.67,-1225,941,-3000
1044,5040,13284,16.77,162,495,-342
1100,5776,11884,16.62,1927,686,1369
2080,7460,18476,16.67,2165,475,57
4,8536,14944,16.62,-124,2017,-978
-472,6224,16768,16.67,-1125,61,1812
-360,4952,15240,16.67,-2649,-273,-549
-1032,5028,13892,16.62,1698,-139,884
148,5276,15256,16.67,544,510,-1636
4480,8124,16580,16.72,571,-715,-2508
-1940,5908,18612,16.62,192,-1773,-657
-1832,5036,16136,16.67,-1397,-1021,-1022
-620,5432,14128,16.67,820,-1091,1317
1812,6876,14356,16.62,862,43,908
2308,8276,17544,16.72,2000,2608,200
-1216,6568,19148,16.58,1866,-732,3609
-1064,4700,17508,16.67,-1028,338,776
-2728,4476,14628,16.62,599,-842,963
244,5568,15744,16.67,1781,-827,247
3172,8296,16940,16.62,1163,1,-838
648,7448,19388,16.67,-1821,225,-2170
-2256,5128,18080,16.53,-3326,79,-2224
-2760,5328,14036,16.67,-280,-466,-608
396,7232,16312,16.77,2470,473,-324
420,7984,16460,16.72,2221,446,1644
-1368,5716,22616,16.72,997,-1173,4060
-1452,4772,17856,16.67,-653,17,2146
-2800,4004,16908,16.62,1378,-1360,2182
-20,6092,16340,16.62,2839,1620,-687
-840,7468,18564,16.77,2548,-553,-244
-3452,5620,20704,16.62,-823,99,-2744
-4208,4624,13932,16.58,-2636,-295,-2315
-2288,4740,17492,16.72,-1683,380,-1545
-108,6804,15088,16.62,766,299,-1132
-756,6864,19148,16.58,2086,1921,481
-3748,5868,22920,16.72,-1682,-3034,2858
-2444,4472,17816,16.62,-1363,1077,-734
-1768,3940,15304,16.58,-883,2287,-2167
-2232,5268,14212,16.62,1237,652,-1180
-3780,7220,19140,16.72,1191,-723,2626
-4776,4320,19224,16.67,179,-1200,739
-1136,4744,15608,16.53,-2765,480,-1943
-2944,5136,13656,16.62,17,481,26
-1088,5580,16024,16.77,567,-964,666
-3424,5132,21988,16.72,234,-48,-206
-5120,4784,21092,16.58,-1359,428,1144
1928,4728,15656,16.72,-3292,-1482,498
-52,4844,11056,16.67,-1509,-615,289
1268,5400,12904,16.67,1914,-238,-1583
-100,6276,16268,16.62,626,-958,-1832
2712,5664,22832,16.67,104,-125,-3448
1464,4740,19976,16.62,805,-572,-892
760,4836,12036,16.58,-1049,-248,-1961
1888,6300,16832,16.62,-318,836,667
-776,6836,19676,16.62,1431,283,136
-136,4996,20092,16.67,-803,1136,1326
204,5244,15048,16.72,-1785,2854,-1423
-1328,4960,14256,16.53,307,2035,622
-1660,5628,14692,16.58,2078,-1084,841
-1648,6148,17408,16.72,-1528,-4143,782
-996,4896,17196,16.62,-5988,793,-1536
1152,4708,19188,16.58,-2332,1066,-3292
-584,5068,14180,16.67,2002,-536,-1467
68,5320,14648,16.62,2672,293,-294
-1764,5928,20452,16.67,2715,962,633
-3004,3900,21276,16.72,-1366,1382,1234
-1836,4864,17948,16.62,-1105,-1072,598
-2464,4316,18124,16.58,509,377,1366
-784,4712,16424,16.62,3662,397,348
2344,7112,16080,16.67,2684,-44,-1477
-1248,6188,17928,16.62,-526,-245,-538
-548,4844,15084,16.67,-1601,-579,-679
-1416,5536,15976,16.62,-93,-110,-1039
-1000,6844,15116,16.67,1443,1191,46
4304,8220,16724,16.67,480,3112,-1034
1408,6696,15600,16.77,-1141,1197,2445
-1192,5012,15324,16.67,-809,40,199
-1360,5540,13436,16.62,2805,-2038,3163
-1736,5412,14808,16.72,2088,-2282,625
196,6928,18416,16.58,-2299,-872,-3465
724,5876,16120,16.62,-2006,-60,-2075
-100,6024,14500,16.62,-1197,758,-2176
584,6068,13684,16.58,2627,260,961
-1220,7508,17400,16.62,2919,1455,325
-1232,8792,16896,16.62,-225,854,-183
-520,7240,14852,16.67,-2591,825,1769
-1068,5504,13776,16.67,-886,163,1285
592,5372,13840,16.62,2309,-537,1165
-3116,5788,17488,16.67,1997,-216,-966
1424,7560,16828,16.58,-2518,-664,-2222
-1152,6404,16508,16.62,-1407,311,-1245
-1240,6004,13780,16.62,-588,486,-2196
-1276,6092,11188,16.58,814,-28,1072
-2416,6808,16636,16.62,1314,44,1165
-1064,8308,16268,16.62,964,997,2296
-3304,5404,17944,16.67,-222,518,2680
-2340,4460,16004,16.72,-1661,60,770
-1196,4532,16548,16.62,-77,-1407,1691
-1700,5252,16740,16.58,291,134,161
2628,8436,16380,16.62,877,-407,912
-784,5620,16952,16.67,-1264,7,-762
-1392,4812,18452,16.62,-1310,-2,-2050
-1128,4844,14064,16.67,-41,-515,-1214
-916,6176,14952,16.62,1045,169,-901
-1636,6116,18924,16.62,1689,1761,501
-1660,4916,22416,16.67,221,394,-98
228,4972,15884,16.72,-2244,-685,-1046
176,4756,16992,16.62,-1142,784,409
-64,5472,14824,16.67,2539,-370,-40
-1680,6004,18032,16.67,1454,-218,-1369
-1524,5404,22024,16.67,-1337,735,-2063
-632,4932,18420,16.67,-1163,-1272,-1854
-1232,5012,12668,16.62,-615,-240,-1574
1176,6148,14136,16.67,131,-1036,8
-716,6864,17200,16.67,1290,581,288
-2332,7320,21664,16.77,-1713,1882,-556
1684,6372,15728,16.67,-1008,-253,1701
-888,4488,13992,16.67,-1152,56,275
1608,5324,14760,16.72,157,-9,594
-236,6084,15016,16.72,469,-187,-872
1396,6716,16988,16.67,-2019,585,-2274
60,6072,16516,16.62,-1358,316,610
-1196,4788,15956,16.67,-885,871,-114
264,5316,14364,16.67,1295,457,1031
-476,6576,16040,16.72,1415,491,-31
1816,8396,15124,16.62,73,1671,-617
-1716,5696,15568,16.67,-1829,744,-224
80,5200,16068,16.67,-1661,734,100
932,5260,12500,16.62,926,-697,1982
396,5960,15480,16.67,983,-1056,62
2332,6932,17876,16.62,-2065,-483,-3532
1760,6004,17112,16.72,-1740,365,25
292,4652,17452,16.62,-1054,-465,170
984,5340,14476,16.67,2219,-1303,397
540,6724,15104,16.72,2483,325,56
448,6572,18276,16.62,1374,767,1102
-1048,4944,19852,16.67,-1714,195,1950
-1124,4164,17820,16.67,-1538,133,177
-964,4196,17564,16.62,125,-345,1214
-960,5016,14392,16.72,1797,-1454,826
776,6520,18668,16.67,495,-493,-529
-388,5536,18352,16.62,-1550,73,-2973
212,4664,16324,16.72,-393,-136,-1947
-316,4600,15496,16.58,8,206,-734
-152,6252,15856,16.62,2187,406,-988
96,5972,18976,16.62,2317,887,175
-2168,5904,22552,16.58,-182,-1509,1454
-788,4684,16784,16.67,-2293,1575,622
-4296,3780,15136,16.62,-2173,1061,326
-2700,3808,15444,16.67,1657,276,630
-96,6828,19248,16.58,1136,-120,661
-3200,5360,22356,16.72,-1406,-600,-2082
-1932,4676,19712,16.67,-840,-901,-1606
680,4544,15472,16.67,-68,1314,-1988
1540,7028,14952,16.62,2445,-1127,200
-88,6464,18192,16.62,1736,77,380
-2616,6120,19504,16.67,-2127,1505,-458
-464,5096,17756,16.67,-1902,1352,368
1184,5328,12880,16.72,-801,394,253
1136,5796,12892,16.62,925,604,419
-764,6428,14908,16.67,1184,1347,-1551
2136,8016,23752,16.58,-4277,443,-3420
-752,4176,20844,16.62,-541,-190,-471
-1344,4532,16292,16.58,-284,-72,-1757
-2424,5288,15424,16.62,813,-3,115
-1296,6556,17256,16.67,1042,396,1846
