aX,aY,aZ,temperature,gX,gY,gZ
2208,7268,17452,16.95,-1603,-596,-2659
-124,4432,18552,16.91,-748,-56,-1460
136,5304,17532,16.91,-1796,-194,-1050
-1900,4864,12928,16.95,-6,-463,-162
2324,7452,16476,17,1512,795,694
-1824,5728,19668,16.91,2620,778,1777
-208,4784,22324,16.95,-147,-471,1784
0,4628,17672,16.86,-942,-335,775
-2616,4136,15352,16.91,486,-406,135
-2572,5084,16580,16.95,915,-408,-361
-2144,6040,20336,16.86,-600,-1052,-1305
-1780,5820,21788,16.95,-1433,-855,-1265
1900,4140,16124,16.91,975,1385,79
2160,5344,13676,16.91,296,599,-936
876,5840,13144,17,342,-542,593
936,7120,15456,16.86,421,156,174
-400,6660,19952,16.91,2099,999,1453
-2384,5744,20660,16.91,-197,-291,1729
460,4792,16976,16.91,-2631,794,177
1128,5120,12980,16.86,-499,1559,199
532,6256,14212,16.95,2042,-853,-343
-2628,6756,19280,16.95,1377,-1244,-263
-332,6212,18928,16.95,60,-734,-1687
3592,6584,11844,16.91,1725,-62,-250
1320,5796,14896,16.91,-266,345,271
1740,6960,15876,17,641,-661,802
3652,7704,15172,17.05,2636,686,-129
4248,8460,14984,16.95,1681,2118,863
-1332,6400,15160,16.91,133,629,1990
2812,6008,15220,16.91,-1558,361,178
-504,5400,14572,16.91,1880,-1688,3266
504,6632,16476,16.95,1968,-321,-1482
1092,7592,16916,16.95,713,-158,-1624
-1536,5308,21736,17.05,-1788,148,-2313
-1904,4636,13604,17.05,-3330,538,-4560
-2992,5688,12248,17,-1010,691,-2990
-2796,7384,16276,16.91,367,218,120
-1980,7124,16968,16.91,5042,-1322,3452
-1520,7020,17624,17,-1371,1123,2084
-2940,4352,16480,16.95,-2228,800,1252
240,4900,15692,16.95,-1314,-1132,2963
784,6880,16008,16.95,1841,1726,-219
-48,7908,17040,16.95,1519,-1608,2291
-2424,6788,16556,16.95,171,-1089,-759
784,5784,13956,16.91,-277,1532,-1668
1512,6360,13764,16.91,-345,1289,-926
716,6696,14948,17,1605,-1006,767
-976,6564,18136,16.86,1833,-901,1042
-3136,7664,17004,16.95,-2972,1480,61
-416,6172,18496,16.86,-2393,2027,1213
3152,6292,12748,16.91,-966,133,1315
788,6020,13788,17,1325,-465,247
812,7640,15932,17,1403,-1732,-930
1156,7352,20488,16.95,610,767,-4941
2412,6048,17964,16.95,1109,-950,614
-452,5020,15832,17,-1099,-671,-765
-3396,5544,14240,16.91,296,-700,344
-500,7924,18304,16.95,1357,794,-1103
-988,8052,15936,16.95,2882,1236,996
-1592,7072,19128,17,-561,257,2619
220,5776,15880,16.95,-2925,-630,1206
-4,4800,13320,17.05,199,-1438,2177
1112,6992,16244,17.05,676,-487,-255
5616,9008,20544,16.91,1598,-1565,-142
3308,7320,17996,17,-1609,-2670,-2180
-1320,4932,14648,16.91,-1779,-772,-1838
-2208,5588,11832,17,65,1766,-2134
3920,8812,14468,16.95,320,1954,-307
1844,7556,17992,16.91,2331,679,180
-4020,6760,20492,17,-2129,143,2899
-1488,5844,16996,16.95,-1873,2018,2345
-48,5224,13748,17.05,-352,813,1759
1876,6512,16732,16.95,1966,-1686,570
-3132,6468,18944,16.91,1191,-1965,-2382
-1072,6528,17908,17,-1324,-658,-2952
1796,6096,15236,16.95,1801,1448,-475
496,5652,12624,16.95,1739,-210,-349
1432,7284,16912,16.91,-1802,-551,-605
1556,8856,18776,16.95,3453,1009,-299
-452,8040,16848,17.05,-816,1244,-293
-1536,5744,15776,16.91,-777,1467,4351
536,5416,15276,17,-2007,407,1804
-3092,5640,17524,17,553,-2894,2079
268,6392,15216,16.95,2262,374,-1927
1472,8124,19032,16.95,-1773,310,-4866
664,5324,18328,17,431,-140,407
-1788,5092,15340,16.95,-159,287,529
-3832,5904,13376,17.05,-335,811,-1036
32,8580,17468,16.95,2167,1670,281
1760,8988,15132,17,2510,1898,2421
-524,6216,19896,16.91,-787,43,3138
-1596,5264,15464,17,-548,1337,2522
-3024,4940,15752,16.95,456,-1293,1160
84,6536,15232,16.95,-544,-899,-3362
4588,9156,17464,16.95,-1231,-579,-4333
1980,6052,17376,17,-338,1560,-1259
-1032,6048,15524,16.86,-1017,-2211,-502
-3976,6240,13696,17,-96,-1335,-520
1612,8252,16996,17.05,4022,2521,-790
-4364,6496,15464,16.91,-4332,1694,-1464
-2404,6480,17576,16.91,-1619,1878,3814
68,5004,16700,17.05,-164,-1018,1696
120,5880,16000,16.91,2137,-1591,2546
1512,6284,20192,17.09,-529,-3278,236
-2844,5968,23532,16.95,-4540,-594,-4002
1360,4660,14136,16.95,-227,6,-4863
3924,6188,10932,17,885,1284,-3243
-144,7272,14640,17.05,1515,797,-3081
-3208,7024,18624,16.95,736,2447,51
-1088,5608,21216,17,-2080,178,4619
-6252,4408,16728,17,-2480,-2340,3215
-4516,3816,14452,16.95,-844,-1596,4090
-400,5788,13384,16.95,-16,-1508,1046
1544,8440,18820,16.95,2191,1387,-664
1116,7420,21700,16.91,1276,1430,-1075
-140,5168,12892,17,73,563,385
-1964,5068,11516,16.95,-2615,310,332
356,7384,13704,16.86,-1620,322,-182
4232,7860,21848,16.95,1060,-3613,1519
-3432,7096,17596,17,-2193,37,828
-2400,5268,16032,17,383,3251,-925
-3136,5040,15780,16.95,-47,382,264
-3488,5144,18164,17.05,1935,-3046,3106
-1920,6268,13836,16.95,1033,-1353,1656
-1088,6760,19476,17,-4305,623,-4798
-4148,5616,15428,17,-407,-3513,-2273
4208,7484,15372,17,1241,-944,-2232
1892,6788,12984,16.91,1358,792,-944
784,8428,14972,16.95,1774,1022,-3084
1804,9832,12052,17.05,-2497,3867,120
-2148,6128,15644,17.05,-3740,1554,3472
-2612,3728,17288,16.95,-2535,1949,3538
-756,4592,16936,17.05,1140,1365,966
-1956,7656,17584,16.91,846,2223,2266
-1724,8532,19684,17,2734,562,-1293
-4016,4516,16992,16.91,1890,-431,181
-1380,5772,13264,17.05,-220,1270,-179
-3368,4904,13404,17.05,-571,557,-841
1504,7000,17748,16.95,830,903,-615
-1208,6628,18908,16.91,1810,-1364,1716
-2428,6668,22812,17,-907,-121,713
-4788,5208,14912,16.91,-1626,319,2615
-2216,4312,13812,17.05,-1055,173,-1084
-1424,5608,15000,16.95,-1167,204,-1845
-1468,6476,16784,16.95,1583,-1385,-2721
-2748,7516,21308,16.95,2066,-2865,-1281
-4852,3920,18672,16.95,2823,-3174,174
-4428,4800,12924,17,-74,-864,-1607
-3488,5800,15016,17,-839,1442,37
-368,6980,15876,17,322,1771,1424
-1456,6812,19296,16.95,540,349,767
-2364,6824,17176,17.05,7,865,3177
-1364,5316,17008,17.09,-371,258,2863
-2376,4860,16380,16.91,-2106,827,-490
-1236,5528,15204,16.95,-1494,250,114
-1564,6980,16312,16.95,-837,367,-643
-908,6276,17248,17,243,-519,-44
-100,6904,18168,16.95,1289,-315,-1808
-556,5428,15712,17.05,991,313,-486
748,6064,14916,16.95,1476,-226,-449
-4060,5448,14184,17,-598,523,723
-1340,6320,15992,17,606,1633,605
-3244,5436,17500,17.05,-1130,894,2782
-2396,6936,17140,16.95,343,1011,3505
