aX,aY,aZ,temperature,gX,gY,gZ
-1728,2400,17720,17.14,-371,-45,-636
588,3892,17456,17.19,-1127,-678,533
812,3368,22144,17.19,-753,-2107,895
1700,3328,18072,17.28,184,951,-1697
492,3588,16864,17.19,948,1569,861
2416,1928,15428,17.09,263,626,1361
-632,2424,15536,17.14,-1532,-546,-874
-1000,3548,15224,17.05,-1346,-831,-786
-996,3856,15940,17.19,220,-996,254
1280,4240,18188,17.24,1577,-165,-1632
196,1496,22036,17.09,-1750,1873,-1498
-2052,1476,19756,17.14,-1251,-204,702
-2664,1880,17704,17.14,-367,-263,-643
-296,2264,17744,17.09,-1507,-610,-568
376,3252,16392,17.09,63,-134,49
280,4212,16832,17.09,1107,267,93
1032,3772,17024,17.24,284,818,51
-1620,2400,18216,17.09,-905,-99,2778
-1264,2044,14872,17.19,-355,-1102,578
208,2736,15272,17.14,-1167,821,1803
1316,3480,16236,17.14,-293,-510,723
388,3164,19600,17,65,-1641,391
600,3680,18828,17.05,-524,208,-1612
420,2372,22004,17.05,-628,1512,-1682
1916,2736,16596,17.05,-874,70,-281
-1848,2736,16508,17.09,-465,668,451
1164,4548,19200,17,1263,207,1441
-120,3444,19156,17.05,2397,1132,1493
-796,3732,17560,16.95,132,427,2274
248,3804,15500,16.91,370,334,3869
1996,2680,18148,17.09,-1173,679,1050
1700,4124,14524,17,298,372,-56
-236,3992,16612,17.05,695,-296,-1437
1156,4460,17932,16.86,-1166,-43,-1512
1088,3084,22364,17.09,-668,622,-474
1928,3260,19108,16.86,-879,469,391
380,3892,16284,16.95,113,-557,2327
-148,4928,17720,16.86,1046,1235,1709
812,3628,19612,17,2642,1973,2239
-1656,3172,18768,17,-2104,867,2991
-392,3200,16224,16.95,-605,-62,3088
188,2856,15208,16.95,-20,813,1853
900,3468,16588,16.91,469,418,768
244,3648,17096,16.91,30,-50,-782
504,4284,19516,16.95,-2347,-1654,-2139
-1632,3868,18920,16.95,-396,741,481
1084,2852,15940,17,-2526,-1150,845
-680,3680,15880,16.81,-230,128,1567
624,5236,18840,16.95,1163,-345,2197
628,3932,18892,16.86,1885,518,2856
-396,3912,17856,16.95,-1939,1026,3380
-332,4004,14620,16.91,997,1330,3711
132,3516,14884,16.91,-368,2675,3100
3000,4616,14388,16.91,1957,1070,4611
1008,4332,19048,16.91,984,-537,1790
-2584,3776,19112,16.95,-2804,158,-139
-1024,3692,18012,16.95,166,1461,3025
64,2812,17144,16.86,-854,1102,2142
1028,4036,14624,16.95,-1040,90,2775
1172,4572,17512,17,1471,788,2171
1268,4460,17052,17,4560,1044,4124
1564,4276,17420,16.95,-182,1270,4017
-692,2820,16228,16.95,-3246,136,4205
-152,3180,18024,16.91,-706,-1368,3730
-972,4052,17156,16.91,-555,910,306
-64,4736,21440,16.95,133,-1328,921
2804,4068,21260,16.95,1549,-340,2279
988,2644,19204,16.86,95,672,283
-1648,3880,15608,16.95,-829,2148,445
2012,4712,16660,16.91,1407,1511,1674
704,4032,17284,17,1611,841,2323
-324,3728,18992,16.91,-1689,627,1026
2260,4720,15648,16.91,-924,849,2649
1216,3460,14968,16.91,-1685,2941,-411
2988,4832,15828,16.86,924,86,1872
256,3684,15752,16.86,1012,-405,23
3672,5620,17704,16.91,1507,423,-2179
1268,3992,21104,16.91,88,-173,-628
2260,3252,17568,16.91,-1535,84,937
-1080,3988,16460,16.95,641,-592,810
752,5064,18612,16.95,2391,1223,439
1416,4672,18016,16.91,2670,182,1758
-356,4100,18384,16.91,-1161,174,1960
1340,3972,15360,16.86,-1475,14,1495
552,3504,12324,16.95,945,743,1816
1932,4884,15888,16.86,1077,469,460
-240,4956,19348,16.81,140,-374,201
388,3544,17092,16.91,-685,-1431,-2755
1596,4408,12688,16.77,-1345,-965,-641
444,3588,14308,16.86,-1284,1818,-2100
3176,4888,14892,16.86,-74,1840,-590
-304,4196,18144,16.91,1450,496,-287
3140,5448,18348,16.86,-906,1798,237
1784,3628,13968,16.86,-1277,-1570,1864
1236,3800,14960,16.86,-2171,450,1064
3012,4968,14956,16.86,1593,-340,764
592,4096,16356,16.91,1726,-215,-328
-96,3832,18832,16.91,-1489,149,-3347
108,3700,19808,16.86,-1722,593,-505
2880,3704,18064,16.95,-958,-394,-1055
208,3668,16620,16.95,1207,-495,211
656,4744,15284,16.91,2146,1101,139
36,4244,17604,16.86,1025,641,981
164,4264,20788,16.86,-1604,1090,1012
2780,4284,15136,16.81,-3971,479,422
920,3336,15052,16.91,-1619,-445,2611
460,3428,13684,16.91,2174,74,451
204,3596,19688,16.86,650,-479,-716
-572,3832,17700,16.86,-1444,-1264,-1374
-124,3112,16640,16.91,1047,229,-682
144,3416,14480,16.91,1270,997,-1217
972,3588,16024,16.81,1365,809,-580
-1144,3464,19136,16.86,2309,157,189
-1320,3832,18544,16.81,-1035,1893,-1072
-2248,4092,16256,16.81,-978,934,1643
-928,3228,15572,16.86,-1280,1183,1068
2224,4388,14252,16.77,1787,-742,1107
452,3796,18660,16.86,1985,-824,-929
-496,3444,19320,16.91,-636,-237,-3057
-932,3648,18392,16.81,-1455,-555,-1555
3944,4348,17964,16.77,-3390,1206,-1801
3092,5080,15360,16.86,560,-1212,292
-1192,4344,16548,16.77,2517,454,135
2204,4680,18300,16.81,3600,1970,2047
-100,3740,20168,16.81,-584,332,2225
848,3364,14144,16.86,-3894,371,-774
1692,3152,15652,16.86,126,-443,2068
508,3656,15500,16.86,2888,-1077,652
1928,5044,19364,16.91,1831,-2038,-691
-2464,2952,18196,16.91,-635,80,-1945
164,3436,16568,16.81,-2331,-565,53
-1860,3000,14864,16.77,-821,795,715
1640,4360,16828,16.77,1140,1425,-958
1704,4988,17156,16.81,3902,-200,1625
-2332,2736,19996,16.81,1610,-2065,-636
620,2652,17188,16.86,-381,-909,-235
-1272,3448,15188,16.86,-549,486,1147
-1804,4460,14556,16.86,-249,-496,621
-1784,3968,18980,16.81,-1519,-101,405
-808,3772,21796,16.81,-695,-1507,24
524,2748,17960,16.77,186,865,-363
600,3036,16804,16.81,-1450,-175,-1379
732,4112,16524,16.91,669,-574,714
1080,4752,17632,16.77,1897,764,279
560,3300,21536,16.81,-1674,1126,-488
204,4052,15208,16.81,-1131,209,2139
1136,3216,15624,16.81,-301,81,2000
2400,3580,13740,16.86,1924,-118,1625
1400,3892,15592,16.91,672,-793,-181
1880,3540,19212,16.81,-697,-17,-2895
712,3500,19688,16.77,-92,1364,-1422
2184,3192,16544,16.77,-1208,-74,-1447
-164,3292,16052,16.81,849,-446,789
-432,4964,18156,16.77,2037,402,-112
692,4664,18340,16.86,1558,1829,865
-1964,3016,19832,16.72,890,88,659
-2312,1992,17948,16.77,-1150,364,-25
36,3236,14672,16.86,-1094,-973,347
452,4488,16356,16.91,715,698,-653
1972,5156,19564,16.67,1845,-661,197
1696,4488,21380,16.86,-1945,311,-1469
3120,3312,15056,16.77,467,-346,365
780,3768,13316,16.81,-995,-400,-546
2816,4632,17872,16.77,703,18,-52
2636,3872,18784,16.67,2280,1785,-2619
2008,3376,22220,16.81,-1700,-335,917
2100,3656,17148,16.77,-2525,-1346,1421
-72,3252,15812,16.81,-1506,218,386
-196,3720,15292,16.67,1372,-33,-10
-1424,3420,18324,16.81,1459,-155,-18
-160,3236,21892,16.72,-1990,-145,-1844
1200,3000,14768,16.77,315,96,-1489
-900,3456,13596,16.77,-1082,339,-2264
708,4720,13084,16.72,400,405,40
348,4076,17448,16.67,1469,879,-44
-372,4260,21640,16.77,-2455,1053,-275
-1188,4020,17568,16.81,-1421,425,1219
-920,3404,14532,16.77,-41,720,722
-224,3972,14252,16.72,1631,1115,-465
-2264,3948,17600,16.81,1217,-249,-1434
1144,4248,20072,16.67,-2057,-1896,-1616
4,3452,16508,16.77,-1101,-162,-2416
1088,3784,15820,16.72,-1944,-4753,-1134
-2244,4256,16668,16.72,-5,-162,272
-292,5928,15580,16.67,2193,653,-7
716,5576,17692,16.72,2588,2875,1379
-4252,3044,22672,16.67,195,2933,1666
560,3460,15056,16.77,-1604,741,-118
580,4492,16152,16.72,2640,784,1460
-732,5128,15420,16.77,1999,40,-1839
804,5616,21120,16.77,742,-2948,-956
-576,4700,22448,16.81,-2799,-2838,-1726
-64,4384,15364,16.67,-1655,-2488,-4082
-3900,4860,12696,16.77,-671,-354,-2359
-580,5852,15408,16.86,727,754,392
-1508,4692,17844,16.72,273,1389,1045
-844,3848,22348,16.81,-3838,257,839
1228,3848,17204,16.77,-2639,-815,-1177
-2068,3264,13752,16.77,-1452,72,-532
-2260,4340,13200,16.81,1383,-1441,-1421
816,5352,17756,16.67,783,-2741,-192
1348,3608,22256,16.67,-2409,1067,-262
2496,2788,10752,16.72,172,2459,-2569
1944,4252,14324,16.72,2698,176,-1663
-3288,3564,14456,16.67,1932,-1602,-232
-296,5028,20208,16.77,1796,-1461,1855
-4412,2868,24260,16.77,-3249,547,1510
-1288,4720,17756,16.86,-722,650,4560
3352,4356,14952,16.77,744,1151,482
-1876,4148,15244,16.72,-386,-1412,-654
-3168,5636,19196,16.62,2398,-466,-989
-100,3416,21548,16.62,167,213,-1297
-144,2340,17608,16.72,-323,6500,-2956
2200,3232,11656,16.77,3389,3195,-5224
-788,6012,13832,16.77,1896,969,761
-1104,5828,14356,16.72,1380,-186,-763
-1432,7324,21856,16.72,-2410,-35,-115
-2384,1456,16900,16.58,-313,-960,754
-4620,3972,14972,16.67,-497,-3714,815
-1156,4180,14688,16.77,-751,-2730,1231
-3992,4132,15572,16.81,115,-1103,-1269
-2736,4652,18516,16.72,794,750,313
220,4028,26836,16.67,-2601,-536,491
2420,2360,17592,16.62,1120,-1109,597
2604,3108,15212,16.81,196,-632,-1098
2108,4404,13200,16.67,923,-1095,641
1432,4236,14740,16.77,536,947,1457
888,4532,22084,16.72,-2735,1139,-931
-732,2800,19916,16.67,-1650,-1040,2408
-1404,2032,13004,16.77,-1980,519,856
-1956,2940,16172,16.72,-692,-437,-1289
-392,4360,16712,16.72,1393,-98,239
812,3116,18212,16.67,-2954,-782,-1189
-544,2796,18244,16.72,-1744,-480,-200
-196,2196,15992,16.72,-63,1061,-503
376,3044,15952,16.67,-400,878,-311
-648,3796,16384,16.77,2471,545,-71
1448,3600,16828,16.72,1189,807,817
700,1336,20784,16.62,-1363,1584,2143
780,2592,19904,16.67,-1767,-774,118
1868,2400,16288,16.67,-1067,-1640,914
64,3112,14952,16.67,199,-192,289
-328,2716,19876,16.72,-1716,1295,-98
-220,1436,24740,16.77,-1931,938,-2291
-996,528,16552,16.67,640,-1035,-885
872,2764,14708,16.81,-357,1024,-969
36,3700,15008,16.72,648,-898,397
-332,3252,17628,16.67,2202,102,1231
1004,3656,18688,16.72,358,374,617
-436,1792,17616,16.72,-536,-737,1432
-2312,1500,15388,16.77,-799,735,225
240,2688,13620,16.67,814,629,-385
36,3852,15780,16.72,212,585,-968
76,4148,19328,16.77,451,-316,-1061
-520,3224,19048,16.72,753,1118,-2038
872,2472,17656,16.72,1225,841,-1627
524,3020,16516,16.77,-187,151,-836
288,3516,15292,16.67,661,1252,-382
772,4020,18152,16.81,2151,-395,170
-1724,3748,20880,16.72,503,-129,400
-1952,3132,16560,16.67,-445,-1323,1216
-1648,2512,16168,16.67,-1421,957,1013
132,4076,13940,16.77,-300,106,984
140,4516,14520,16.72,862,-534,-386
1128,4720,18992,16.77,-66,109,-1507
-164,3428,16784,16.86,-249,2184,-1250
996,3000,17404,16.81,1891,443,-2184
-996,3072,16284,16.81,907,383,-1112
200,3784,16532,16.77,155,304,-364
652,4464,17240,16.77,1096,389,191
580,4804,18800,16.72,1047,159,310
-3852,3148,15456,16.72,-612,688,880
-760,2448,14688,16.72,-1656,2104,1102
888,3564,16736,16.77,626,-130,373
-548,3544,16020,16.67,1066,139,-598
-1040,3868,18200,16.72,-98,-46,-546
-548,4724,18720,16.62,872,-917,-1258
404,4088,15652,16.77,-631,445,-839
-1104,2612,16248,16.62,358,861,-1164
-868,3236,18016,16.72,-1188,-584,-375
-988,3300,16292,16.77,-614,-665,486
-512,3704,16568,16.77,-635,844,520
-1624,3032,16248,16.72,510,359,800
-1008,2808,17224,16.77,994,-217,558
-1964,2400,15532,16.77,-1212,1752,447
-864,2684,18240,16.72,312,-511,-902
-436,3252,16696,16.77,361,119,-790
-560,2840,17152,16.77,92,-452,-2322
-428,3524,17360,16.81,748,-1412,-1997
