aX,aY,aZ,temperature,gX,gY,gZ
-2064,2768,18288,17.85,-901,-252,-286
-680,3464,15480,17.94,-1162,783,-166
-1564,3900,13076,17.85,374,415,127
-1308,4736,15236,17.94,472,1,-70
-116,4792,20560,17.94,-388,-773,-44
-232,3800,19460,17.94,-2018,-618,-1799
92,3184,15172,17.85,778,-856,-1880
-1292,3588,14352,17.89,-1160,748,-308
-564,4908,16900,17.99,1143,163,241
-556,4872,17884,17.99,2363,-383,993
-2364,3864,19284,17.89,-1788,870,617
-1984,3196,16656,17.89,-1721,2656,1789
-980,2884,16044,17.94,-1594,1069,872
-1016,3976,15440,17.94,736,-907,1051
-508,4232,17840,17.94,526,-258,577
264,4616,20000,17.85,1029,-1374,-389
-312,2844,19828,17.94,-1382,-304,-1699
944,3212,14248,17.85,-731,-422,-2920
-960,3528,14504,17.94,-1296,1070,-430
-556,5236,15976,17.8,-65,1850,-105
-572,4156,18792,17.89,1443,655,836
-1932,3540,22024,17.99,-1554,689,1362
-1264,2632,17556,17.89,-48,385,1742
-220,1964,15072,17.99,-1069,1014,1203
168,3944,15628,17.89,919,1193,279
-536,4032,18136,17.89,1741,-452,-552
-764,3308,19524,17.94,759,-978,-2306
-436,2960,17728,17.89,-630,665,-1198
-300,3660,15108,17.94,-860,-511,-1444
-1348,4184,14152,17.94,-907,-225,-612
-2356,5860,18416,17.85,1095,1095,623
-224,5156,18284,17.94,2254,1573,1396
-2752,3496,18532,17.99,-1293,506,1609
-2280,2648,15496,17.89,-977,-443,2124
-1388,3280,15480,17.99,-1254,635,1603
-388,4696,14636,17.89,1159,-1234,446
-1880,3628,18356,17.89,911,-1949,-845
-984,4024,18432,17.89,-470,-963,-1608
464,3692,17232,17.89,-758,393,-610
1240,4444,17868,17.89,-763,-609,-689
-104,4456,14028,17.89,218,-893,225
204,5724,17412,17.99,692,965,519
-384,5012,18640,17.89,1466,1511,586
-3020,3384,19900,17.89,-1543,206,2009
-1456,2360,16300,17.89,-959,-1071,1872
-716,3272,15736,17.94,-949,-1133,1493
-180,4452,16284,17.94,1124,-1633,1220
-404,3800,18728,17.89,1496,-2067,-867
216,4676,19060,17.99,-196,-936,-2374
-360,3580,18408,17.99,-88,577,-1228
-668,3736,15196,17.89,-511,374,-915
-380,4612,14568,17.99,224,324,347
-800,5364,16900,17.89,630,1312,1206
-552,5120,18808,18.08,1006,652,1160
-2548,3652,20064,17.89,-2127,-233,1300
-1208,2548,16456,17.89,-963,-739,1883
-868,3044,15768,17.94,-776,221,1159
-1060,3860,15188,17.89,1022,-869,909
-1996,3300,16876,18.04,564,-656,205
-236,3832,20484,17.94,-2227,-755,-2057
-884,2436,17368,17.99,1353,829,-1284
-1188,3164,15004,17.99,-295,858,-1097
-1004,4284,13628,17.89,-228,747,1300
-716,5208,16632,17.94,40,232,1793
-896,4632,19176,18.04,1097,789,2243
-2028,3336,18720,18.04,-1229,1961,2629
-2072,3800,15736,17.99,-51,-308,4102
-900,2968,14408,17.99,-2004,1480,2785
-524,4612,16336,17.99,579,173,3421
-484,3656,18560,17.99,1242,118,807
208,4984,20000,17.99,1981,-655,-168
-1364,3380,18140,17.99,-448,1578,410
-508,3280,15612,17.94,-69,988,-82
-1424,4480,15004,17.89,353,857,806
-1148,4852,16600,18.04,477,1123,1793
-1388,4576,18748,17.94,-553,17,2842
-1444,3568,17348,18.04,-5,-359,3098
-1456,4092,18144,18.04,-874,2032,3698
-1540,3244,17288,18.04,-1877,1946,1209
-1144,4448,16916,18.04,-609,368,2622
-744,4404,15756,17.99,1212,-1249,510
-1156,4752,19044,17.99,1063,-565,-122
-1864,3708,18880,17.99,-190,-120,-1128
-732,3812,14712,18.08,637,241,-548
-2080,4980,15972,17.99,-1557,422,827
-2152,5096,17120,17.99,-123,736,2673
-1648,4644,17660,17.89,1111,967,4144
-2360,3992,17416,17.94,-377,1163,3036
-1688,4204,15796,18.04,-1086,1215,3071
-1348,3568,16136,18.04,-1018,1387,2808
-56,4800,15576,18.04,-514,804,1964
-560,4940,18256,17.94,186,-75,531
-928,4820,19644,18.08,779,562,820
-520,3720,17820,18.08,-331,255,-430
-1308,3876,16876,17.99,-872,248,-226
-1856,4096,16052,18.08,-1139,750,1014
-928,5576,16656,18.08,36,202,1543
-1852,5016,18020,17.99,544,422,2494
-588,4408,16944,17.99,994,-1581,3517
-1836,3448,19800,18.08,2,220,4599
-900,2560,15732,18.08,352,1543,1534
-396,3384,17648,18.13,468,905,1534
-24,3280,16468,18.13,1919,-1049,-1680
-1880,2996,19000,18.08,-121,-1810,-3190
-1592,3508,17524,18.08,-19,-1044,-1372
-1172,4360,16796,18.08,220,-611,-903
-136,4332,17732,17.99,-1162,948,200
-1248,4116,17256,18.13,-166,174,1163
-1124,3952,17072,18.04,-1327,607,1908
-216,3748,17572,17.99,-426,428,2024
-368,3340,17440,18.18,-1192,32,1468
108,3960,17420,18.08,-549,282,1449
-1232,3656,17500,18.08,-184,-136,1515
-164,3756,17000,18.08,-136,533,1478
-536,3764,17668,17.99,280,783,1089
-932,3940,16028,18.04,134,-143,1347
-296,4204,16568,18.08,-317,-489,1440
-668,3980,17876,18.18,-347,301,795
-560,4516,17952,18.08,-152,88,223
488,4796,18596,18.08,-313,-939,1158
-456,3900,16744,18.04,1165,-1032,-359
-232,4400,16712,18.13,-1045,-886,-887
-616,3532,17752,18.13,-528,2308,-453
-228,3776,16572,18.18,151,707,-1693
368,3908,18508,18.08,544,451,-530
1240,4736,16508,18.08,325,-1707,-642
676,5296,16784,18.13,-982,-241,111
856,4528,16576,18.13,730,-353,552
2300,4240,17408,18.13,605,576,825
112,3784,17624,17.99,239,482,-1777
-284,4648,16044,18.18,247,46,-845
-428,4520,17724,18.08,-689,1082,-551
-900,4224,18284,18.08,-9,-326,219
-1516,4096,16492,18.18,-269,-153,-121
-1232,4600,16736,18.13,-95,-948,152
-656,4260,17896,18.18,-427,1067,147
-476,4232,16280,18.04,-573,1636,-1128
-916,4192,17248,18.08,-385,-3,-803
-804,4396,16896,18.08,-264,500,159
-868,4168,17044,18.18,-682,1425,-464
-724,3900,17252,18.08,-24,-242,549
-696,3936,17956,18.04,91,349,466
-552,3984,17420,18.13,409,83,307
-876,4280,16436,18.13,1059,379,1160
500,4528,15688,18.04,74,-508,688
240,4500,16616,18.13,-300,-256,-332
-1784,3928,17368,18.08,1515,11,-489
-1980,4768,14660,18.08,175,3148,-4163
-1664,4740,18148,18.08,-1755,-644,1174
-456,4772,18940,18.22,-79,-1420,22
-1376,4200,16880,18.22,-889,-1597,1335
-1508,3880,16844,18.08,-245,-566,822
776,4396,18116,18.18,-371,-14,-191
-20,4096,17352,18.18,26,-239,-131
-392,4012,17104,18.13,397,-606,525
-104,4032,16960,18.13,167,-430,634
-804,3904,17408,18.18,540,-464,48
208,4416,16764,18.18,46,-237,-135
564,4588,17528,18.18,-362,-246,377
288,4064,17376,18.22,-107,136,204
520,4400,17372,18.08,-69,225,-198
640,4296,17124,18.18,251,-32,-9
872,4472,16728,18.08,-440,-367,573
56,4044,17104,18.18,-16,-210,629
-36,4208,16676,18.13,-15,-149,507
1128,4796,17336,18.13,173,-66,-102
320,4252,17644,18.13,-230,-645,192
20,4568,17112,18.27,-288,19,-137
-584,4220,17040,18.18,246,119,0
-160,4252,17188,18.22,262,-160,417
560,4172,16924,18.22,290,283,120
404,4372,17120,18.22,-217,7,-183
868,4424,17212,18.18,-110,-484,-129
560,4700,16568,18.18,134,289,-490
324,4224,16568,18.18,-198,-158,-461
1064,4292,17292,18.32,-112,123,-312
1232,4608,17584,18.22,520,-46,-422
212,4772,17940,18.18,960,197,-535
444,4492,17000,18.18,360,-270,425
496,4856,16768,18.13,91,169,368
-136,4676,16444,18.22,-133,-180,242
372,4836,16816,18.27,-83,619,-196
812,4948,17172,18.27,-27,792,-63
-96,4556,16892,18.27,23,376,132
176,4808,16836,18.22,51,128,196
668,4996,17508,18.32,456,12,-47
436,4616,16424,18.27,722,-64,-107
616,4924,16596,18.27,-1,166,107
196,4864,16588,18.27,-164,-5,-414
8,4948,16388,18.32,-430,371,-94
192,4936,17144,18.27,-128,22,-211
96,4840,16532,18.27,-153,188,-208
-124,4784,17012,18.22,-424,-79,208
204,4804,17452,18.22,-179,-118,276
332,4608,16856,18.37,221,-138,-18
136,4908,16816,18.22,-483,89,-31
44,4788,17072,18.22,-46,140,-317
304,4644,16948,18.18,-64,-82,241
608,4644,16708,18.18,275,80,-113
480,4608,17188,18.27,5,204,-299
380,4780,17140,18.32,-159,211,-119
16,4408,16876,18.18,179,-48,-417
-452,4584,16340,18.27,1,105,-569
-28,4764,17148,18.18,-634,-105,-346
232,4348,17260,18.13,-570,-420,-755
256,4452,16824,18.41,-310,641,-1040
180,4548,17104,18.27,-447,202,-931
92,4184,17308,18.32,-109,36,-1035
768,4236,17188,18.32,-12,-136,-745
720,4380,17492,18.32,-659,-566,-223
408,4824,17516,18.27,-90,-64,-140
624,4196,15784,18.27,37,120,239
16,3924,16992,18.37,-1410,433,325
-412,3720,17108,18.37,-574,706,454
352,3648,16360,18.27,-445,745,-339
568,4284,17724,18.22,-396,639,-344
-164,3908,16824,18.32,-460,-111,711
-376,3904,17424,18.27,-155,206,-57
-548,3628,17616,18.27,182,359,-86
324,3796,16652,18.37,71,21,-151
432,3860,17668,18.27,299,647,-241
-356,3648,16876,18.32,463,47,-151
164,3812,17192,18.32,-41,280,51
152,3772,17744,18.32,178,38,-280
-300,3752,16952,18.37,346,83,-207
-524,3764,16780,18.27,-122,32,79
84,4204,17464,18.41,114,219,-343
360,3992,17376,18.41,189,188,-37
-88,4100,17252,18.37,56,92,228
168,4076,17188,18.27,-38,-26,420
-280,3664,17192,18.37,-189,190,121
-100,3856,16952,18.32,-313,386,-78
-128,4096,18016,18.41,-64,121,147
92,3896,16844,18.46,20,110,149
156,3968,17244,18.37,250,228,-177
-60,3852,17144,18.41,120,-11,-465
-4,4356,16440,18.32,25,527,-416
-776,4056,16648,18.27,-160,121,-347
-44,4068,17092,18.32,-134,116,-59
-680,4104,17160,18.41,-235,161,-124
-420,4056,17052,18.37,-178,254,-28
-92,4008,17336,18.46,-22,23,0
-244,4080,16916,18.51,189,24,16
-316,3852,16920,18.41,-192,110,-143
-676,4144,16964,18.37,-499,142,334
-268,3864,17040,18.37,52,-36,246
96,3952,17364,18.32,-135,42,-21
-988,3716,17680,18.41,225,-304,-109
-344,3924,16632,18.46,262,-64,-301
-384,4028,17340,18.46,374,-35,-240
-112,4012,17160,18.55,-18,53,-65
-488,4108,16876,18.41,12,-241,-21
384,4072,16688,18.37,76,270,47
16,4144,16856,18.41,-191,50,-273
-448,4392,17424,18.41,674,-498,-571
-244,4188,17300,18.37,510,462,-575
-68,4396,16604,18.46,-316,-10,251
228,4696,17224,18.41,-70,510,51
36,4136,17016,18.51,555,223,-379
-228,4332,16904,18.46,-104,-27,-99
-92,4444,17204,18.41,-32,-55,-87
236,4416,16764,18.51,183,245,-19
72,4312,16656,18.46,-110,179,-261
-628,4460,16904,18.41,-201,157,-260
24,4468,17776,18.51,20,-113,-95
148,4396,17384,18.46,160,-254,-170
-208,4544,17072,18.55,144,-186,-162
16,4620,16932,18.41,397,-300,-250
20,4668,16988,18.41,297,30,-309
-296,4700,16680,18.37,-204,-275,26
-136,4564,17320,18.46,-265,184,-105
-36,4340,17452,18.41,-96,105,-73
164,4520,17108,18.41,20,100,-237
72,4168,16848,18.46,-335,-259,-224
-56,4452,17404,18.37,-297,69,-339
-188,4396,17160,18.37,-210,-158,-270
52,4496,16760,18.51,-186,-94,53
120,4320,16900,18.46,-45,20,79
276,4392,16904,18.51,25,271,-86
80,4440,17028,18.41,6,222,104
124,4332,16944,18.55,-126,169,16
76,4280,17052,18.46,-65,338,-294
180,4232,17208,18.46,-46,210,-219
-176,4136,17232,18.51,-189,37,-171
-72,4216,17232,18.51,-46,-53,-142
164,4344,17092,18.46,-62,8,-240
52,4184,17148,18.46,-240,43,-351
72,4116,17056,18.41,-105,138,-300
204,4444,17400,18.46,-121,61,-95
528,4456,17256,18.55,-141,228,-165
232,4192,17140,18.51,25,66,-199
200,4276,16976,18.55,66,74,-210
244,4212,17068,18.55,34,-24,-268
296,4240,16896,18.51,19,32,-557
-168,4028,17208,18.55,2,33,-609
252,4484,17284,18.55,-20,197,-629
-348,4464,17072,18.51,29,-92,-225
8,4472,17292,18.55,85,-10,-86
-184,4400,16880,18.46,-64,-321,204
244,4412,16988,18.51,-149,-177,219
280,4444,17052,18.46,60,57,119
688,4420,17040,18.46,164,67,-92
204,4204,16720,18.41,-220,-58,-349
932,4152,16904,18.55,-14,-79,-521
492,4488,17104,18.6,-172,60,-608
436,4328,17428,18.6,-88,-177,-346
376,4204,17140,18.46,-231,-224,-360
436,4216,17252,18.6,-115,-67,-251
180,4268,17392,18.65,-150,154,-95
768,4308,16916,18.6,-172,228,-153
268,4096,17564,18.51,51,242,21
348,4088,16856,18.65,-60,114,-12
148,4140,17104,18.55,-48,-165,99
256,4272,17044,18.51,-55,312,-594
868,4252,17308,18.65,144,145,-78
384,4252,17164,18.55,35,104,88
472,4204,16964,18.51,-23,70,34
380,4108,17388,18.6,111,117,87
628,4324,16960,18.65,1,13,93
856,4320,16864,18.55,-30,124,-212
420,4484,16996,18.51,19,234,102
724,4200,16888,18.55,-39,104,6
816,4416,16944,18.51,14,173,99
468,4324,17588,18.51,79,69,-73
480,4300,16852,18.6,77,150,-90
488,4436,17308,18.41,-42,139,-152
312,4276,16884,18.55,-89,98,-133
404,4388,16804,18.55,-134,81,-112
464,4244,17128,18.51,-172,170,-171
284,4224,16876,18.65,-313,40,-327
196,4472,17644,18.46,-191,-223,86
392,4308,17036,18.6,307,81,-213
184,4240,16744,18.65,97,-90,-147
388,4304,16972,18.6,-173,79,-255
236,4392,17308,18.51,-112,-96,129
728,4496,17036,18.55,-47,59,-82
584,4216,16660,18.55,-139,-11,-124
-28,4156,17240,18.55,261,134,-102
692,4552,16260,18.51,-284,255,-254
-8,4080,17584,18.55,-60,314,-145
-736,4188,16812,18.55,-322,294,-678
48,4256,17436,18.6,12,201,-234
-260,4296,17100,18.6,-95,65,-330
332,4408,17060,18.6,-67,329,-840
-552,4168,17536,18.69,-19,132,-109
-352,4260,16812,18.55,-57,-166,-380
132,4388,17444,18.6,-285,46,-151
324,4448,17592,18.6,178,-63,9
-332,4368,17044,18.65,242,94,113
508,4292,16492,18.69,-75,173,281
680,4720,16764,18.6,-633,-96,31
248,3896,17644,18.55,442,115,-73
192,4280,16668,18.6,-171,-103,-10
-48,4220,17216,18.6,3,-36,-186
220,4176,16728,18.65,233,191,63
-192,4092,16840,18.6,-115,206,-239
232,4248,17008,18.65,-181,2,-11
132,4328,17180,18.55,-299,-25,-128
-308,4220,17204,18.6,106,150,-118
252,4240,17012,18.65,-151,121,-192
-120,4256,17352,18.65,-189,97,-148
612,4652,17388,18.6,41,226,132
-12,4328,17308,18.69,47,193,-57
132,4052,16860,18.65,-136,62,74
208,4084,17164,18.55,110,-222,45
-28,4156,16740,18.6,-49,113,-173
-44,4204,17176,18.65,-28,-21,-238
-200,4080,17256,18.55,157,-14,-92
240,4284,17060,18.6,308,63,-125
104,4244,17088,18.69,270,344,-255
148,4260,16676,18.65,-74,60,-116
412,4144,16984,18.6,-383,-102,-267
-248,4516,17476,18.55,-15,97,-11
-96,4516,16920,18.6,187,367,107
-80,4348,16884,18.6,129,155,230
376,4204,16880,18.74,181,206,125
156,4284,17232,18.65,-65,176,-226
424,4608,17632,18.6,-136,39,-146
364,4412,17232,18.69,98,104,-518
28,4352,17128,18.46,54,181,-716
368,4576,16660,18.65,-184,29,-771
-612,4448,17700,18.6,-453,56,-580
-336,4268,17440,18.55,-275,-71,-157
28,4336,16904,18.6,-54,-42,35
-212,4132,17308,18.6,-63,49,197
376,4288,17436,18.51,12,17,-46
132,4312,17008,18.65,-108,-93,-237
-136,4276,17500,18.55,135,-213,-193
164,4360,17028,18.69,144,-6,-276
-144,4320,16656,18.65,-3,-142,-229
12,4596,17232,18.65,-96,-13,-75
212,4456,16760,18.6,130,397,-280
232,4376,17052,18.65,-181,300,-307
12,4396,17344,18.69,-503,134,-215
204,4616,16944,18.6,-103,186,-231
-256,4244,17300,18.65,-282,-252,-113
44,4364,17164,18.69,-84,79,-47
244,4348,17168,18.69,-29,98,-53
108,4320,17172,18.55,-97,184,18
216,4052,17108,18.65,32,139,47
0,4040,16992,18.6,43,-127,9
168,4284,17124,18.6,-119,64,-84
328,4460,17332,18.65,276,44,-130
-300,4176,16840,18.65,397,52,-217
-272,4244,16800,18.69,45,65,-229
16,4332,16932,18.74,-134,33,-168
-84,4356,17384,18.6,-369,33,-270
316,4556,17376,18.6,-108,-51,-300
-256,4376,17068,18.65,241,180,-291
-284,4412,17060,18.65,-250,-265,-95
448,4628,17368,18.69,111,201,66
-172,4316,16924,18.69,149,105,186
236,4264,16908,18.6,-25,101,326
468,4344,17324,18.65,-261,108,-43
-68,4244,17144,18.65,-94,19,-208
356,4368,16776,18.65,87,156,-400
-48,4172,17048,18.6,-173,64,-360
28,4348,17072,18.6,-115,-14,-285
140,4276,17004,18.69,-168,35,-351
-420,4424,17432,18.65,89,50,-28
-20,4356,16940,18.74,219,46,36
196,4404,16604,18.65,-188,106,90
348,4392,17108,18.69,-190,357,-266
-16,4240,17284,18.69,-266,127,-86
244,4436,17156,18.65,130,214,-164
288,4356,17484,18.74,139,108,-216
344,4312,16768,18.69,322,569,-485
-1128,3912,16676,18.69,171,-133,88
472,4540,16976,18.65,-453,107,-210
152,4408,17068,18.74,-8,326,-1234
128,4380,17468,18.69,-78,153,83
920,4444,16432,18.74,-158,211,-307
164,4240,17520,18.65,-1285,-212,-170
480,3852,18012,18.69,-189,-107,-306
-84,3936,17416,18.65,137,102,-502
-664,3908,17360,18.84,329,-187,-399
288,4216,17072,18.74,292,-96,-494
16,4416,17180,18.74,453,166,-693
-564,4216,16908,18.6,341,562,-668
-428,4424,16892,18.84,61,146,-257
-260,4576,17140,18.74,113,72,-128
-236,4228,16820,18.79,85,184,-325
-268,4516,17312,18.74,-265,-7,-154
20,4460,16884,18.74,12,137,-235
-376,4264,16564,18.79,-325,164,-396
-300,4464,17168,18.69,-169,122,-28
-488,4124,17108,18.74,-158,136,-152
-136,4340,17488,18.74,-266,-173,222
132,4096,17668,18.79,99,-15,86
-92,4060,16872,18.65,-90,-229,60
16,4280,16968,18.74,-216,85,-87
-4,4204,16728,18.69,62,243,-155
-368,4380,17412,18.69,-36,72,-16
564,4488,17272,18.74,224,543,323
-8,4152,17060,18.79,267,266,-162
48,4080,16656,18.79,-132,512,-138
416,4264,17484,18.74,-718,-376,-161
-524,4276,17584,18.88,-224,-895,-203
-40,4140,17340,18.74,259,-483,-44
132,4100,16720,18.84,180,-301,-242
284,4328,17236,18.88,-74,-119,-367
452,4152,16796,18.74,-51,166,-51
-332,4336,16928,18.74,261,152,-314
52,4048,16620,18.69,-276,194,-604
-704,4180,16696,18.74,-449,278,-104
-192,4312,17312,18.74,-161,367,333
576,4252,17156,18.74,39,454,160
-36,4108,17664,18.65,141,316,47
28,3980,16984,18.79,69,138,42
-368,4260,17296,18.74,-182,28,-253
-520,4052,17104,18.79,187,-90,-150
-220,4120,17120,18.79,68,29,-428
220,4508,17000,18.74,136,235,-651
-632,4572,16708,18.74,-41,166,-413
116,4120,16968,18.79,430,409,-80
636,4332,16824,18.84,-253,514,-181
-272,4368,17552,18.79,-547,406,-138
-336,4312,17420,18.74,-53,292,334
-48,4124,17768,18.79,557,199,724
-348,3904,16416,18.74,391,574,50
-524,3908,17104,18.74,-137,254,-316
-152,4320,17544,18.88,-329,-24,12
-20,4364,16944,18.84,79,99,-58
-372,4084,17088,18.79,-11,-21,-337
-864,4224,17076,18.84,-325,-29,-264
-932,4084,16824,18.74,-202,-150,68
-388,4224,17440,18.79,-40,-91,-29
-436,4252,17076,18.84,32,119,-176
-412,4092,16732,18.79,-157,252,-221
-416,4128,16752,18.84,-218,110,-114
-288,4140,17128,18.79,-140,276,-391
-872,4452,16764,18.88,-141,-50,-246
-568,4168,16732,18.84,-78,107,-474
-984,4364,16712,18.98,-531,-361,-1
-364,4252,17704,18.84,-185,-61,-129
-372,4248,17384,18.79,33,188,-165
-608,3932,16752,18.84,-24,287,-94
-740,4132,17552,18.79,97,-130,458
-96,4144,17140,18.79,83,-316,396
-780,4016,16836,18.84,104,-45,123
456,4292,17292,18.88,858,491,458
172,4752,17076,18.84,-130,-50,441
-348,4752,16620,18.88,-426,629,391
284,4756,16484,18.93,-679,652,687
40,4604,17732,18.79,-138,759,278
-168,5088,18160,18.84,147,32,877
-628,4944,17700,18.84,256,-21,660
-1548,3628,16128,18.84,414,216,664
-812,4804,16548,18.88,-106,198,650
-104,4196,16164,18.88,-381,315,1162
-556,4432,15964,18.84,-55,164,1331
-1284,4240,16720,18.88,-1349,964,211
-1600,4472,17320,18.84,-227,754,650
-512,5196,17072,18.79,-401,269,254
-1548,4500,17264,18.84,256,-116,-816
-52,4884,19352,18.88,302,55,-302
-608,3656,17704,18.84,916,-597,-266
-1008,4208,15640,18.88,1180,-608,-323
596,5164,15660,18.93,-122,-111,136
444,5000,14360,18.88,424,-479,252
-1484,5424,15572,18.93,91,29,-1028
-1448,5848,17028,18.88,-1539,719,968
-2112,3900,20112,18.84,-2303,1378,794
-2100,3496,16496,18.88,-954,-6,-30
-1228,3996,15580,19.02,-1147,250,307
1916,4728,14488,18.88,-260,-1400,1253
-1124,5092,14376,18.93,2116,-415,744
-976,6964,19500,18.79,4427,-1338,530
-4184,3400,21404,18.84,-2196,1128,-589
-904,4416,19008,18.88,-2156,-2005,2507
-2568,2524,15500,18.84,1048,844,1597
-4604,2624,21076,18.84,4690,-1950,3353
-7440,2604,22588,18.88,422,-4309,3142
-4868,2012,14308,18.93,-1977,-936,-1333
-3472,2856,14820,18.84,-215,194,154
-4976,3456,13532,18.88,1950,75,-324
140,4904,18332,18.93,-818,583,-2798
980,4644,20720,18.98,-181,2248,-2036
724,3736,12424,18.84,-667,913,-691
-472,4024,9788,18.88,1058,-749,441
-1980,4300,19896,18.84,2447,-1820,905
-1844,4528,21484,18.88,-929,948,-324
400,4180,17536,18.93,-2003,1811,-1181
356,3976,14164,18.84,-1879,2098,-604
1460,4576,11900,18.79,1104,1341,-119
2188,5400,19468,18.84,1523,-570,763
-1416,5016,21992,18.84,-3140,1206,1023
-148,2708,15412,18.84,-1079,-659,472
-1820,3136,13812,18.84,557,-413,-1051
-468,4340,15036,18.84,1024,-593,-596
-652,5716,19976,18.84,1962,-527,684
-3432,3212,22756,18.88,-1580,-1464,210
-2984,1256,16656,18.84,-1613,-752,-659
-1920,2824,14484,18.79,-1053,607,-1654
-1556,4216,14100,18.84,1452,613,-726
-1016,4536,20032,18.88,2288,-1009,-388
-2100,5104,20408,18.74,-1908,1146,489
-2268,2208,16080,18.69,685,-955,78
-2388,3176,14520,18.79,481,217,-1090
1536,5012,14160,18.74,-404,1248,-1022
-1876,4532,17068,18.88,1547,-123,-616
-2016,4872,19640,18.84,-1549,1648,220
2296,4284,15876,18.79,-2507,389,-194
2832,5000,14180,18.84,-4529,1702,2408
1884,5056,13744,18.88,2182,-30,790
-1580,3252,19156,18.74,2685,-1247,-1444
-2168,3648,21500,18.79,-2347,-929,-1200
-1660,3660,16376,18.84,-635,1270,-2001
1044,3956,13088,18.79,-954,503,367
264,4480,14492,18.79,1624,-1195,1302
-980,4484,18240,18.74,1763,200,596
-5060,3108,19108,18.69,-2249,1697,-1021
-564,3540,18472,18.84,-2431,827,310
2016,3604,14268,18.74,34,748,-1252
1832,4176,12380,18.79,2351,1758,1134
-2012,3040,19296,18.84,1385,-2033,-383
-4352,3672,21864,18.79,-1301,-266,-2807
-76,3844,17624,18.74,-1766,233,-74
1612,3860,15228,18.69,-1166,80,-201
584,4464,13804,18.74,473,-115,946
-884,3860,18740,18.79,2092,-264,-232
-3832,4464,22024,18.74,-1165,792,-183
-284,3744,15704,18.69,-1487,1079,1396
1064,3756,15580,18.84,-2042,1118,972
1312,3820,12860,18.74,1348,194,-312
560,4372,19044,18.84,1038,-950,-1188
-3684,2624,21960,18.79,-2396,2666,-1142
-2760,2492,16580,18.74,-264,151,-1508
-2996,3048,13964,18.79,577,364,-1485
-276,4632,16360,18.74,764,-276,-253
-3856,5088,20552,18.79,2018,105,-457
-788,3724,20820,18.74,-138,-639,1796
-1840,3288,16600,18.74,-1716,-1452,2204
-3664,3404,14256,18.74,-114,691,-370
-2504,3604,13528,18.79,2862,-1082,-113
-20,4516,19212,18.84,672,-443,-481
1976,5756,20172,18.88,-786,-566,-947
-392,3920,13876,18.84,-1957,-697,999
-4032,3296,14308,18.74,83,-634,1974
-1516,4660,16216,18.88,1882,-297,60
-248,6460,18060,18.74,226,3037,2237
412,3916,17724,18.79,-143,875,1390
-988,3540,16492,18.69,-1912,-514,1725
-1304,2408,20056,18.74,835,-581,-356
-1908,2364,17392,18.79,-24,-196,42
-736,3260,22132,18.84,-2430,121,-1941
-284,2972,19832,18.74,-763,333,-1674
368,4148,14192,18.74,-837,-187,-937
164,4080,12116,18.65,144,26,1113
400,4700,19216,18.79,1507,293,1446
-1424,3984,24744,18.74,-1110,1772,228
-1500,2472,17712,18.79,-2103,1299,2250
2468,4052,15136,18.84,-381,175,2293
1044,3584,13748,18.79,1461,-751,1474
-2036,2976,18708,18.84,2415,-1168,-1604
-476,4088,21024,18.84,1088,1553,-3501
-88,3900,18732,18.69,-876,-27,-2419
1760,4492,13672,18.74,-602,1043,-537
1932,4892,13772,18.84,512,476,1564
-1148,4788,20148,18.69,3036,269,1861
-3876,3376,19684,18.84,253,439,1689
-2236,3148,18480,18.84,-3359,1379,867
548,3672,13732,18.84,265,-974,1569
28,3904,13628,18.84,453,1230,186
3024,4728,17424,18.88,383,-1190,-2122
4544,6040,23924,18.74,-2031,-685,61
-72,2916,16204,18.79,-177,-274,-444
-2064,3448,13128,18.84,528,171,-81
-224,4800,13944,18.79,525,36,887
-2532,4736,21324,18.74,1329,-698,2018
-1980,3080,22172,18.79,-1032,-324,1136
-2144,3012,14968,18.84,-1999,-256,632
-1236,3280,14232,18.79,-585,1258,1747
572,4248,15776,18.74,1531,-69,1738
1596,4984,20056,18.84,1675,-639,704
548,4428,20316,18.79,-1195,446,684
-4044,2120,16056,18.84,-641,1011,2239
-2592,2720,14404,18.79,-999,2102,1956
-272,5136,17352,18.74,828,972,2588
928,5556,20380,18.69,1294,1652,3968
-3296,2752,22108,18.84,-1862,-243,3826
-5364,1384,16292,18.79,-2088,905,1645
-3804,2444,15980,18.74,-1503,130,1488
-64,3904,16240,18.69,144,846,1195
-1624,3028,20228,18.74,1091,-613,-2558
-1948,4088,23084,18.69,-915,325,-1131
-1416,2172,13788,18.84,74,2947,-587
-3008,2944,14480,18.74,-1808,1788,-1209
-1472,4280,15744,18.79,1291,288,-136
1212,5040,20044,18.74,2285,99,804
-2288,2920,22496,18.69,-954,-1812,2370
-304,3048,17752,18.65,-649,345,1178
-552,2912,16196,18.79,-972,-15,37
940,4280,15060,18.74,752,-614,425
-584,4892,16832,18.79,2085,-1187,1272
-1716,3972,22712,18.84,-1139,276,-1551
-3608,2956,18884,18.79,-912,612,-305
-332,3252,14468,18.84,-455,-1127,800
-104,4296,12772,18.79,159,275,2486
232,4820,15980,18.93,1304,269,2918
436,5048,19780,18.79,-755,1137,2431
-1580,3444,18588,18.74,-350,191,5781
656,3340,16128,18.79,-1959,1087,3705
2140,3552,13772,18.65,396,-372,4112
1196,4268,16648,18.74,1758,-265,1953
3108,4384,18360,18.69,296,148,-535
1344,4840,19620,18.79,28,1396,-877
1592,3456,16376,18.74,181,1242,548
