14:32:33.213 ->  -1584,   4148,  18736, 19.64,   1872,   1288,    571
14:32:33.269 ->   1436,   3868,  17828, 19.64,  -1323,  -1601,   1828
14:32:33.382 ->   2856,   4464,  16308, 19.64,      8,  -4114,   2641
14:32:33.478 ->   -900,   2984,  13864, 19.54,    600,  -1564,   -396
14:32:33.572 ->   1744,   5268,  15488, 19.59,   2306,    -53,  -2109
14:32:33.667 ->   1716,   5452,  20064, 19.59,   1126,   -176,  -1575
14:32:33.814 ->   2416,   5380,  18300, 19.49,   -593,   1419,  -2198
14:32:33.898 ->    604,   3496,  17844, 19.59,  -3186,    -16,  -2041
14:32:33.980 ->  -3476,   2604,  12260, 19.64,   -448,   1298,   -775
14:32:34.099 ->    280,   5060,  16052, 19.54,   1368,    892,   -236
14:32:34.219 ->  -2032,   4312,  20156, 19.64,   2438,   2704,   1137
14:32:34.300 ->  -1384,   3124,  21420, 19.64,  -2808,    766,   1222
14:32:34.402 ->    872,   2856,  17444, 19.64,  -1076,   -986,    656
14:32:34.529 ->  -2152,   2104,  15396, 19.59,  -1690,   -542,   -826
14:32:34.624 ->   -400,   4396,  15980, 19.54,   1186,  -1578,    985
14:32:34.715 ->  -1840,   3264,  17212, 19.64,   1709,  -1462,  -1142
14:32:34.799 ->    364,   3816,  20260, 19.54,  -3289,   -165,   -967
14:32:34.919 ->   -308,   2892,  21804, 19.68,   -853,   1741,  -1853
14:32:35.033 ->   1836,   3796,  14632, 19.68,   1542,   -490,      4
14:32:35.115 ->   1044,   4160,  13636, 19.68,    975,   -220,   -336
14:32:35.234 ->    576,   5104,  16352, 19.59,   1139,    662,    486
14:32:35.333 ->   1236,   4988,  19232, 19.68,  -1203,   3185,   -880
14:32:35.444 ->    392,   4216,  17340, 19.68,  -1756,    336,   1708
14:32:35.530 ->    264,   3096,  14728, 19.64,   -861,    -61,   -418
14:32:35.626 ->    960,   4324,  14460, 19.64,   1557,  -1828,   1906
14:32:35.729 ->    144,   4220,  16816, 19.64,   3613,  -1530,    496
14:32:35.866 ->   5628,   5012,  14964, 19.54,    164,   -454,  -4133
14:32:35.954 ->   1460,   4004,  19948, 19.73,   -409,    970,  -3570
14:32:36.048 ->   1468,   3796,  14956, 19.59,   -374,    102,  -2591
14:32:36.146 ->    300,   3892,  12328, 19.68,   1345,   -607,   -419
14:32:36.251 ->    308,   4804,  17060, 19.49,   2499,   -904,  -2150
14:32:36.367 ->   -136,   5816,  15440, 19.59,    939,   1677,    930
14:32:36.482 ->    812,   5336,  20236, 19.64,   -855,    -53,   3188
14:32:36.576 ->     60,   3260,  14216, 19.59,   -588,   -790,   2732
14:32:36.669 ->   1172,   3396,  12896, 19.59,   1514,  -1364,   3308
14:32:36.767 ->    944,   3856,  17392, 19.68,   2124,  -1117,   -188
14:32:36.867 ->   3860,   4540,  18248, 19.59,   1232,   -823,  -2370
14:32:36.984 ->   1176,   4260,  19672, 19.68,  -1970,    465,  -1816
14:32:37.084 ->   1968,   3512,  16644, 19.68,  -1945,  -1116,  -1774
14:32:37.218 ->   -268,   3436,  14764, 19.68,    451,   -170,    599
14:32:37.301 ->   1320,   5288,  17488, 19.64,   1958,    132,   -120
14:32:37.384 ->  -1980,   4460,  18564, 19.64,   4132,   1261,    728
14:32:37.524 ->  -2032,   4056,  20148, 19.73,     87,   -873,   2624
14:32:37.601 ->   -824,   2920,  18092, 19.64,  -3136,   -412,   1530
14:32:37.720 ->  -3116,   1868,  15076, 19.64,    -31,   -825,   1042
14:32:37.851 ->  -2360,   3740,  13868, 19.73,   2660,  -2155,   1498
14:32:37.908 ->   -788,   4348,  18952, 19.64,   -509,   1834,  -1570
14:32:38.022 ->   1928,   4284,  21912, 19.64,   -816,   1132,  -1066
14:32:38.103 ->   -384,   2320,  15720, 19.64,   -483,   1317,  -2931
14:32:38.222 ->  -2096,   3392,  14200, 19.68,    144,   -200,   -674
14:32:38.318 ->  -1164,   4740,  17656, 19.68,   1397,    995,   -205
14:32:38.421 ->  -2164,   3652,  20500, 19.68,   1990,    571,     51
14:32:38.535 ->  -2616,   3672,  19440, 19.73,  -1752,    264,    919
14:32:38.635 ->    352,   3532,  17160, 19.64,  -1297,  -1254,   1423
14:32:38.719 ->   -532,   2664,  17108, 19.64,  -1677,   -499,  -1093
14:32:38.841 ->    836,   4280,  14968, 19.68,    749,   -460,     43
14:32:38.953 ->    400,   4156,  18984, 19.68,   2084,   -942,  -1731
14:32:39.052 ->   -632,   3972,  22016, 19.68,   -705,   -274,  -3027
14:32:39.126 ->    736,   3212,  18672, 19.78,    829,    119,   -888
14:32:39.253 ->   -516,   4104,  12620, 19.64,  -1673,   -464,    121
14:32:39.356 ->   2252,   4740,  12180, 19.64,   -563,    427,    896
14:32:39.470 ->    296,   5012,  18520, 19.64,   1646,   2179,  -1314
14:32:39.554 ->   -416,   4748,  17168, 19.64,  -1390,   1164,   1023
14:32:39.669 ->  -1652,   3388,  18440, 19.64,    317,    835,    469
14:32:39.785 ->   -188,   3880,  17428, 19.73,   -961,   -978,    194
14:32:39.879 ->   1352,   4372,  12824, 19.68,    780,   -493,   1907
14:32:39.974 ->   -120,   4560,  15652, 19.59,   2760,    -65,  -1123
14:32:40.068 ->   2020,   5556,  18452, 19.68,   2773,  -1975,  -1658
14:32:40.169 ->   1244,   4496,  18448, 19.64,  -1242,  -1015,   -476
14:32:40.283 ->   1384,   3468,  16360, 19.73,   -686,   -817,  -1420
14:32:40.369 ->  -3232,   2892,  14436, 19.68,   1470,   -996,   -876
14:32:40.469 ->   -736,   5768,  16396, 19.59,    204,   -852,   -984
14:32:40.619 ->  -3360,   4148,  19572, 19.68,   1637,    657,    251
14:32:40.718 ->   -968,   4140,  20352, 19.68,  -1237,    -66,   1870
14:32:40.813 ->  -1480,   3336,  16968, 19.78,  -1331,    584,    401
14:32:40.897 ->  -1776,   2888,  16204, 19.73,   -244,    117,   1318
14:32:40.984 ->  -2444,   3620,  14424, 19.73,   1269,   -599,    -79
14:32:41.103 ->  -2088,   4356,  19456, 19.73,    495,   -616,   -254
14:32:41.220 ->  -1828,   3072,  20832, 19.68,  -1999,    975,   -761
14:32:41.316 ->    604,   3584,  17332, 19.78,   -723,   1448,  -1860
14:32:41.402 ->  -1540,   3756,  14164, 19.68,   -514,   1057,    -21
14:32:41.541 ->   -196,   3984,  15736, 19.68,    208,   -220,   -211
14:32:41.637 ->   -296,   4104,  19328, 19.68,    409,    -88,    -27
14:32:41.731 ->  -1064,   4988,  20020, 19.64,  -2078,   1225,  -1205
14:32:41.827 ->   -716,   3180,  17536, 19.73,     60,    482,    954
14:32:41.920 ->   -824,   3048,  15480, 19.68,  -1585,   1167,   -168
14:32:42.037 ->    120,   4240,  15068, 19.78,    773,    315,    608
14:32:42.152 ->    748,   4956,  16092, 19.64,   1187,    552,   -735
14:32:42.221 ->   3336,   5316,  18532, 19.73,   -108,   -396,  -2725
14:32:42.320 ->   -384,   3596,  19380, 19.68,   -536,    194,  -1464
14:32:42.454 ->    236,   4072,  15444, 19.68,  -1715,    718,  -1111
14:32:42.538 ->  -2752,   3168,  14712, 19.68,    632,    191,    293
14:32:42.638 ->  -1364,   5580,  17528, 19.73,   2463,    145,    346
14:32:42.733 ->  -1596,   4192,  18096, 19.73,   2171,    309,   1134
14:32:42.836 ->   -308,   4284,  19004, 19.68,  -1129,   -667,   1911
14:32:42.972 ->    164,   3544,  16696, 19.78,   -805,   -382,    255
14:32:43.055 ->  -1728,   3176,  14320, 19.68,    231,   -545,   1031
14:32:43.173 ->  -1432,   4292,  15672, 19.68,   1595,     82,    295
14:32:43.255 ->  -1596,   4960,  18424, 19.73,    658,   -768,      0
14:32:43.372 ->  -1288,   4580,  21192, 19.82,  -2098,    568,  -1128
14:32:43.454 ->    280,   4052,  15020, 19.68,   -505,    290,     29
14:32:43.572 ->  -2220,   3096,  14748, 19.68,  -1556,    -93,    651
14:32:43.694 ->   -684,   4504,  15720, 19.73,    247,     20,    981
14:32:43.788 ->   -384,   4484,  17192, 19.73,   1917,    340,   1030
14:32:43.876 ->   -152,   5684,  20728, 19.82,   -897,   1884,    490
14:32:43.978 ->  -1512,   4440,  16236, 19.64,   -329,   1691,   2116
14:32:44.090 ->    320,   4060,  15476, 19.73,  -1158,   1714,   1318
14:32:44.224 ->   -464,   4204,  13168, 19.78,    484,   -666,   2692
14:32:44.311 ->    188,   4544,  16608, 19.68,    527,    680,     61
14:32:44.392 ->   1828,   5028,  18860, 19.78,  -1920,     -9,  -2366
14:32:44.511 ->    116,   4560,  18132, 19.82,   -659,   1681,   -552
14:32:44.592 ->   -112,   3456,  16820, 19.73,  -1866,    428,  -1323
14:32:44.729 ->  -1916,   3268,  12252, 19.73,    219,   -409,   -569
14:32:44.818 ->   -700,   5580,  16892, 19.73,     16,    212,    430
14:32:44.920 ->  -3676,   4108,  19908, 19.68,   1257,   2306,   2624
14:32:45.008 ->  -5632,   4040,  21164, 19.78,    400,    397,   2240
14:32:45.109 ->  -1300,   2848,  16108, 19.68,  -1979,      8,   -308
14:32:45.241 ->  -1576,   3484,  13652, 19.73,  -1345,    445,    817
14:32:45.345 ->   1204,   4936,  13324, 19.73,   1381,   -789,    493
14:32:45.425 ->  -2120,   4144,  19836, 19.68,    726,  -1236,   -967
14:32:45.528 ->  -3692,   3556,  19888, 19.78,  -1003,   -459,  -3000
14:32:45.641 ->    168,   4112,  16032, 19.68,   -813,   -980,  -2203
14:32:45.727 ->  -1232,   3884,  14352, 19.78,   -832,    527,  -1820
14:32:45.840 ->   -120,   5156,  15224, 19.68,   -136,    233,  -1542
14:32:45.973 ->     96,   5136,  18216, 19.68,   2343,    398,  -1313
14:32:46.060 ->  -2948,   5512,  18316, 19.64,  -1256,   1735,   -302
14:32:46.157 ->   -644,   3880,  18540, 19.73,  -1047,    420,    666
14:32:46.240 ->    632,   4036,  13872, 19.78,   -617,   2500,  -2109
14:32:46.376 ->   2172,   4824,  12464, 19.68,   -269,    293,    439
14:32:46.458 ->    496,   4924,  17584, 19.78,    329,  -1215,      2
14:32:46.557 ->    248,   5224,  20232, 19.82,  -1332,  -1813,  -2613
14:32:46.657 ->   2228,   3708,  18116, 19.82,   1241,     39,  -1141
14:32:46.774 ->    884,   4596,  14712, 19.78,  -1764,   -192,  -1092
14:32:46.890 ->   -472,   4280,  12504, 19.68,  -1356,   -420,  -1064
14:32:46.978 ->   1308,   5928,  16512, 19.73,     97,   -123,   -721
14:32:47.091 ->   -492,   4460,  18412, 19.73,   1463,   -679,   1271
14:32:47.191 ->  -4388,   2960,  21808, 19.64,  -1677,   -116,   1467
14:32:47.274 ->     32,   3272,  16204, 19.73,   -294,  -1621,   3491
14:32:47.394 ->   -852,   2696,  17124, 19.78,  -1424,   -206,    747
14:32:47.478 ->    236,   4460,  13872, 19.78,   1228,   -369,    834
14:32:47.595 ->   -968,   4156,  19268, 19.68,   3521,   -695,    288
14:32:47.698 ->    648,   3720,  20268, 19.73,  -1334,    692,  -4123
14:32:47.809 ->    128,   3884,  14848, 19.73,   -831,    978,  -1224
14:32:47.894 ->    348,   4832,  14204, 19.78,  -2271,    153,   -569
14:32:47.993 ->   -492,   5328,  13548, 19.68,   1085,   -154,   1919
14:32:48.112 ->    224,   5172,  18312, 19.68,   2465,    422,    627
14:32:48.244 ->  -1304,   5804,  16780, 19.78,   -707,   2460,   1578
14:32:48.325 ->    304,   3848,  17004, 19.64,   -292,   1887,   3826
14:32:48.425 ->   -448,   3384,  15332, 19.73,  -1132,    502,   1035
14:32:48.525 ->   1360,   4116,  13344, 19.78,    917,  -1368,   2225
14:32:48.625 ->   2492,   5068,  16296, 19.68,    788,  -1397,    547
14:32:48.748 ->   1544,   4976,  18804, 19.68,    543,  -1340,  -2084
14:32:48.834 ->   1068,   3968,  19224, 19.73,    479,    894,   -614
14:32:48.943 ->  -2136,   2828,  18804, 19.73,  -2831,  -1046,  -1620
14:32:49.030 ->  -2984,   4004,  13376, 19.68,    830,    437,   -113
14:32:49.144 ->   -664,   6040,  16504, 19.59,   2561,     -6,   1370
14:32:49.230 ->  -1256,   4472,  17572, 19.64,   2178,    714,   3369
14:32:49.361 ->   -112,   4268,  19328, 19.73,   -614,    747,   3362
14:32:49.448 ->  -1336,   3660,  15172, 19.78,     47,    321,    490
14:32:49.555 ->  -3848,   3160,  14644, 19.68,    -31,  -1333,   1440
14:32:49.655 ->   -940,   4740,  16456, 19.64,   1745,   -994,   -320
14:32:49.748 ->   -232,   5136,  21936, 19.64,   1327,  -1887,  -1476
14:32:49.877 ->  -1516,   3908,  19508, 19.68,   -295,    777,  -2365
14:32:49.970 ->    764,   4076,  15064, 19.59,  -1308,    458,  -2236
14:32:50.052 ->  -2864,   3508,  14380, 19.59,   -604,    118,   -575
14:32:50.192 ->    416,   6312,  15464, 19.73,    124,    197,     35
14:32:50.290 ->  -2820,   4060,  17792, 19.64,   1808,    370,    882
14:32:50.373 ->  -3172,   3720,  20656, 19.78,  -1211,    582,   1785
14:32:50.470 ->  -1332,   3636,  16764, 19.78,  -1689,    771,   1498
14:32:50.592 ->    284,   3504,  14452, 19.68,  -1271,   1314,   -273
14:32:50.709 ->    116,   4508,  14816, 19.73,    935,   -216,   -258
14:32:50.776 ->  -1284,   4268,  19252, 19.82,   1198,   -383,  -2366
14:32:50.872 ->  -2068,   3164,  20856, 19.68,   -927,    595,  -4002
14:32:51.002 ->    704,   3936,  18472, 19.68,  -1541,    767,   -977
14:32:51.094 ->   1236,   5128,  14604, 19.73,   -387,   1090,  -1408
14:32:51.209 ->    848,   4976,  15052, 19.64,   -131,   -513,   1461
14:32:51.294 ->   1284,   5944,  18420, 19.82,   2363,   1368,   1205
14:32:51.394 ->   1676,   5544,  15032, 19.78,   1134,   1848,   1517
14:32:51.498 ->   1008,   5616,  17796, 19.68,     36,    223,   2444
14:32:51.610 ->    712,   3940,  14092, 19.78,  -1495,    245,    757
14:32:51.713 ->  -3136,   2976,  16336, 19.64,   -140,  -2354,   2388
14:32:51.846 ->   -344,   4728,  16992, 19.73,   1863,  -2376,    789
14:32:51.954 ->  -1812,   5392,  19000, 19.78,   2435,  -2121,  -1434
14:32:52.051 ->  -1356,   5812,  17904, 19.68,    378,   -184,  -3790
14:32:52.126 ->     84,   4208,  14884, 19.68,  -1542,   1904,  -1342
14:32:52.258 ->    100,   3412,  15612, 19.78,   -798,    310,  -1527
14:32:52.360 ->    936,   6096,  17680, 19.68,   -789,   1857,   1260
14:32:52.453 ->    856,   5056,  18888, 19.68,   3389,   1644,    708
14:32:52.528 ->  -3924,   3976,  20312, 19.73,  -2868,   2070,   1002
14:32:52.649 ->  -1056,   3496,  18140, 19.73,  -2820,   1762,     19
14:32:52.728 ->    520,   4040,  12636, 19.64,   -541,    461,    547
14:32:52.873 ->     48,   5132,  13208, 19.78,    641,  -1710,   1283
14:32:52.962 ->   -408,   4780,  17268, 19.68,   2805,  -1234,  -1084
14:32:53.047 ->  -1416,   5316,  19892, 19.68,  -2179,    198,  -2643
14:32:53.175 ->   -728,   3740,  20456, 19.73,     19,   -424,    327
14:32:53.269 ->   1572,   3728,  19048, 19.64,    386,    492,  -1283
14:32:53.395 ->    936,   5060,  15360, 19.68,   1472,    886,   1431
14:32:53.482 ->  -2076,   4800,  15468, 19.64,   2870,    832,  -1270
14:32:53.555 ->  -1468,   6456,  18724, 19.73,  -1758,   -935,   2405
14:32:53.670 ->  -1768,   4132,  15780, 19.68,  -3091,    186,   1032
14:32:53.773 ->   -292,   3704,  14492, 19.68,  -3296,    969,  -1358
14:32:53.895 ->    828,   4672,  14608, 19.68,    374,   -346,   1248
14:32:53.973 ->    708,   4204,  20676, 19.68,   1307,    283,  -3196
14:32:54.080 ->   -304,   4624,  21160, 19.68,  -2188,    154,  -3037
14:32:54.195 ->  -1132,   3704,  16184, 19.64,   -803,   -972,  -1632
14:32:54.296 ->   -120,   4204,  14636, 19.68,  -1095,    -54,   -562
14:32:54.396 ->   -644,   4244,  15212, 19.68,    563,    -62,    465
14:32:54.515 ->    188,   5044,  19544, 19.68,   3217,    436,    255
14:32:54.611 ->  -2300,   5624,  21432, 19.64,  -1309,   1869,    300
14:32:54.697 ->   -808,   3616,  15968, 19.64,  -2757,    211,   2423
14:32:54.801 ->    564,   4172,  13708, 19.64,  -1708,   1813,    805
14:32:54.899 ->   2116,   4920,  14132, 19.68,    843,   -718,   1790
14:32:54.996 ->   1984,   4408,  18228, 19.68,   3408,  -1239,  -1026
14:32:55.118 ->  -4360,   2736,  20512, 19.68,  -2552,   -199,  -3106
14:32:55.209 ->  -1384,   3496,  16792, 19.59,   -310,   -126,   -999
14:32:55.306 ->   -164,   4160,  14592, 19.73,      9,   1603,  -2376
14:32:55.413 ->     44,   4744,  12588, 19.73,    661,    148,     88
14:32:55.546 ->   -128,   5452,  19744, 19.73,    841,   1514,   -410
14:32:55.630 ->    604,   6724,  17196, 19.68,    570,   3287,   2089
14:32:55.753 ->   1176,   5876,  16220, 19.68,    254,   1659,   2380
14:32:55.833 ->  -1000,   3780,  16544, 19.68,  -1087,   -259,    501
14:32:55.954 ->  -3772,   3304,  14792, 19.78,    568,  -2370,   1985
14:32:56.026 ->   -908,   5192,  16760, 19.64,    854,  -1098,    128
14:32:56.152 ->    820,   6024,  18188, 19.73,    992,   -465,  -1658
14:32:56.251 ->    580,   5288,  19156, 19.73,   -630,    447,   -548
14:32:56.347 ->    580,   3976,  15172, 19.68,  -1098,   -338,  -1146
14:32:56.447 ->  -2344,   3540,  14856, 19.68,   -964,    727,    107
14:32:56.549 ->   -912,   5784,  17784, 19.73,    809,   1005,   1584
14:32:56.663 ->  -1268,   4344,  17400, 19.73,   1483,    891,   1872
14:32:56.764 ->  -1448,   4408,  18728, 19.73,  -1259,    946,   1920
14:32:56.862 ->   -460,   4140,  17848, 19.73,  -2339,    984,   1262
14:32:56.954 ->    732,   3792,  15740, 19.68,  -1344,   1450,   -689
14:32:57.091 ->    564,   4752,  15308, 19.78,    379,   -223,     51
14:32:57.181 ->   1828,   5068,  14288, 19.68,   1765,    -56,  -1955
14:32:57.282 ->  -1048,   4608,  19564, 19.68,  -1121,  -1202,  -2919
14:32:57.365 ->  -3220,   4052,  20104, 19.68,   -359,   -889,  -1545
14:32:57.485 ->  -1128,   4224,  16072, 19.68,     13,   -869,  -1598
14:32:57.612 ->  -1060,   4288,  13100, 19.64,    -68,   -649,   1123
14:32:57.697 ->   -344,   6432,  15752, 19.73,    999,    239,   1388
14:32:57.787 ->   1188,   5344,  17760, 19.64,   1532,   1195,   2618
14:32:57.924 ->  -1316,   4852,  18300, 19.73,  -2031,    652,   3872
14:32:58.035 ->   -188,   4388,  15584, 19.64,   -579,   -510,   2643
14:32:58.130 ->  -2340,   3012,  13888, 19.68,    413,  -1180,   4564
14:32:58.211 ->  -2440,   4460,  17688, 19.68,   1662,  -1146,   2794
14:32:58.304 ->  -4788,   4028,  19876, 19.78,   1711,   -311,   2138
14:32:58.403 ->   1008,   4908,  20036, 19.68,  -1682,    210,    861
14:32:58.494 ->  -1556,   3724,  16808, 19.68,    670,    243,   2318
14:32:58.605 ->   -848,   4148,  15052, 19.78,  -1057,   1946,   2521
14:32:58.703 ->   2012,   5736,  15752, 19.64,   -452,   2522,   3412
14:32:58.849 ->   2208,   5800,  15280, 19.64,   1235,   2556,   3373
14:32:58.944 ->   3264,   6596,  17708, 19.73,   2591,   1745,   4843
14:32:59.026 ->    324,   5096,  19180, 19.73,   -665,    457,   3769
14:32:59.123 ->  -3836,   2732,  15156, 19.73,  -1855,    373,   4447
14:32:59.265 ->  -3972,   2428,  13684, 19.68,   -182,   -354,   2315
14:32:59.358 ->   -800,   5136,  15772, 19.68,    819,   -554,   1937
14:32:59.452 ->    956,   5276,  16952, 19.68,   1530,   -991,   1457
14:32:59.546 ->    712,   4616,  20884, 19.73,   -626,   -177,    737
14:32:59.641 ->   -568,   3896,  14272, 19.73,    351,   1206,    624
14:32:59.769 ->  -1172,   4684,  15592, 19.68,   -589,   1487,    389
14:32:59.862 ->   -512,   5716,  15840, 19.68,    142,    393,   4014
14:32:59.942 ->    368,   5372,  16380, 19.73,   2085,   1243,   3474
14:33:00.085 ->  -1344,   4884,  18968, 19.78,   -295,    941,   4006
14:33:00.179 ->  -2624,   4640,  18864, 19.68,  -1412,    868,   7729
14:33:00.274 ->  -3448,   3372,  15544, 19.78,  -2101,   1502,   3043
14:33:00.368 ->   -820,   4404,  17248, 19.73,    671,    272,   5072
14:33:00.461 ->    828,   5300,  17088, 19.68,   1296,    131,   3398
14:33:00.602 ->   2460,   5304,  19732, 19.78,   2537,    -21,   1743
14:33:00.696 ->    504,   4780,  18708, 19.68,     82,   1331,   -375
14:33:00.791 ->   1308,   3688,  14976, 19.73,   -446,    385,   -387
14:33:00.886 ->  -2380,   3812,  14116, 19.73,   -548,    179,    601
14:33:00.981 ->   -328,   5680,  16496, 19.78,   -519,   1113,   1168
14:33:01.080 ->  -1384,   4644,  20072, 19.78,   1260,    551,   1296
14:33:01.196 ->  -1376,   4704,  19764, 19.68,   -915,    800,    209
14:33:01.290 ->     92,   3776,  14404, 19.78,  -2972,   1056,   1004
14:33:01.385 ->   -552,   3192,  16596, 19.68,   -784,   1963,   -527
14:33:01.517 ->   -128,   3976,  13300, 19.68,    761,   -666,    419
14:33:01.601 ->    324,   5280,  15872, 19.73,    218,    -89,   -316
14:33:01.701 ->   2764,   6312,  19292, 19.73,    496,  -1236,    183
14:33:01.823 ->   -444,   3892,  19780, 19.73,   -162,   -633,  -1763
14:33:01.899 ->   -368,   3664,  14564, 19.78,  -1353,  -1516,   -657
14:33:02.017 ->  -2024,   3628,  14508, 19.78,   -335,   -172,    508
14:33:02.134 ->    328,   5360,  17396, 19.68,    284,   -139,   -145
14:33:02.218 ->  -1368,   4436,  17936, 19.73,   2071,    758,   1224
14:33:02.352 ->  -2716,   4036,  18880, 19.82,   -976,   1064,   1192
14:33:02.451 ->  -4528,   2860,  17696, 19.78,  -1992,    550,    835
14:33:02.551 ->    700,   4032,  15408, 19.68,  -1706,   1066,   1273
14:33:02.626 ->   1988,   4712,  12752, 19.78,    969,   -224,   1018
14:33:02.751 ->    168,   5092,  17500, 19.78,   1061,    983,   -751
14:33:02.827 ->   -628,   4628,  20392, 19.82,   -675,   -360,  -1544
14:33:02.951 ->   -492,   3916,  18564, 19.73,   -590,    489,    262
14:33:03.035 ->    476,   4068,  16960, 19.78,  -1243,   -568,    690
14:33:03.151 ->  -1032,   4204,  13496, 19.78,   1210,   -514,   2525
14:33:03.255 ->   1188,   5756,  17388, 19.78,   1363,    957,   1363
14:33:03.369 ->   -988,   4932,  18068, 19.82,   1810,   1593,   1692
14:33:03.469 ->  -1596,   4928,  18812, 19.73,  -1053,   -295,   2628
14:33:03.569 ->  -3760,   3232,  16668, 19.82,   -917,    257,   2805
14:33:03.669 ->  -1972,   2824,  16152, 19.73,  -2030,   1349,   1810
14:33:03.775 ->   -588,   4368,  16592, 19.78,    472,    677,   1358
14:33:03.862 ->     -4,   4780,  18044, 19.68,    661,   -140,  -1158
14:33:03.986 ->    512,   3812,  18952, 19.78,   -667,     71,  -2124
14:33:04.059 ->   -140,   4220,  16332, 19.82,    566,    623,  -1600
14:33:04.186 ->    180,   4472,  15776, 19.73,   -776,    873,  -1196
14:33:04.269 ->    240,   4580,  12756, 19.78,    151,   -492,    -42
14:33:04.385 ->   1852,   6076,  18824, 19.78,   1000,    227,   -308
14:33:04.504 ->   1828,   6312,  16784, 19.68,   -311,     78,   1037
14:33:04.604 ->  -4960,   2756,  21008, 19.78,   -171,   -104,   2610
14:33:04.681 ->  -1168,   3328,  15844, 19.73,  -1179,   -293,    979
14:33:04.802 ->    232,   4904,  14364, 19.82,   1295,  -1790,   4034
14:33:04.919 ->    472,   4388,  15124, 19.82,   1791,     72,   2257
14:33:04.997 ->   2040,   5128,  16076, 19.78,    -65,    783,   -195
14:33:05.110 ->   1028,   4812,  21284, 19.78,  -1126,   1777,   -657
14:33:05.236 ->    976,   4028,  15024, 19.78,  -1178,    998,    742
14:33:05.320 ->  -1832,   3324,  14524, 19.73,  -1263,   1680,    731
14:33:05.420 ->    -28,   5164,  18084, 19.73,    292,   1793,    171
14:33:05.520 ->     16,   4056,  19072, 19.68,   1017,    350,    349
14:33:05.620 ->   -892,   4924,  18180, 19.87,    -51,   -662,   1836
14:33:05.723 ->   -340,   4140,  15364, 19.68,   -605,     36,   2143
14:33:05.820 ->  -1212,   3736,  16472, 19.73,  -1702,    235,    483
14:33:05.938 ->   -264,   4700,  15368, 19.73,     24,  -1107,   2397
14:33:06.033 ->  -1456,   4448,  18692, 19.78,   1150,  -1307,    575
14:33:06.130 ->  -1888,   3884,  18580, 19.78,  -1376,   1097,  -1583
14:33:06.223 ->  -2016,   4140,  17736, 19.78,    641,   1009,  -1029
14:33:06.365 ->  -1600,   3440,  16080, 19.78,   -878,    -46,    128
14:33:06.462 ->  -2712,   3356,  16680, 19.73,  -1046,   -167,   2070
14:33:06.558 ->   -664,   5032,  17192, 19.73,    348,    303,   2090
14:33:06.653 ->   -484,   4260,  19228, 19.82,   1017,   1441,   1961
14:33:06.771 ->    196,   4084,  18324, 19.73,   -796,   1425,   2425
14:33:06.888 ->   -316,   4164,  15308, 19.73,    121,   1602,   2826
14:33:06.990 ->  -1892,   3188,  17500, 19.87,  -1595,   1347,   2296
14:33:07.064 ->    -88,   4324,  16648, 19.78,    230,    497,   1941
14:33:07.154 ->   -344,   4568,  17224, 19.73,   1237,   -269,    791
14:33:07.271 ->    964,   5276,  16400, 19.73,    156,    712,  -1004
14:33:07.386 ->   1564,   5144,  18172, 19.78,     33,   1679,   -750
14:33:07.482 ->    -52,   3844,  15072, 19.68,  -1678,    847,   -748
14:33:07.576 ->  -1756,   3548,  15724, 19.68,   -853,   -846,    277
14:33:07.672 ->   -944,   4836,  17712, 19.68,    525,   -379,    816
14:33:07.769 ->   -756,   4288,  19588, 19.82,   1891,    570,    735
14:33:07.902 ->   -840,   4332,  18808, 19.73,   -771,      4,    763
14:33:07.995 ->     52,   3488,  17592, 19.78,    354,   -263,   1703
14:33:08.105 ->  -2440,   2848,  14900, 19.78,  -1712,    413,     -4
14:33:08.189 ->   -764,   4048,  13852, 19.73,    263,   -282,    -55
14:33:08.305 ->  -1488,   5132,  16084, 19.73,    402,   1447,  -1917
14:33:08.404 ->    920,   5484,  20500, 19.78,   -780,    522,  -3515
14:33:08.501 ->    112,   3016,  20696, 19.68,   -789,   -202,  -1254
14:33:08.595 ->     44,   3168,  17168, 19.68,  -1153,  -1780,  -2334
14:33:08.738 ->  -1252,   3604,  13576, 19.68,    127,   -576,   -187
14:33:08.832 ->    872,   5288,  17720, 19.64,    939,    696,  -1322
14:33:08.914 ->  -1556,   4412,  18884, 19.64,   1557,    423,    -15
14:33:09.059 ->  -2940,   3136,  20760, 19.78,    122,  -1173,   -674
14:33:09.154 ->   1800,   3212,  21132, 19.78,  -1467,  -1429,   -718
14:33:09.227 ->   -324,   2812,  16616, 19.78,   -333,   -649,  -2744
14:33:09.339 ->   -172,   3744,  15892, 19.73,    705,    -37,  -3042
14:33:09.434 ->  -1172,   4332,  18352, 19.68,    739,   -634,  -5294
14:33:09.527 ->  -2432,   3996,  20592, 19.78,  -1225,   -364,  -4937
14:33:09.623 ->   1112,   3708,  15932, 19.68,     -5,    830,  -3208
14:33:09.768 ->   -288,   4260,  16536, 19.78,  -1502,    190,  -4517
14:33:09.856 ->  -1180,   4544,  16920, 19.73,   1449,   -342,  -1594
14:33:09.937 ->  -1064,   5188,  16008, 19.73,   1968,     63,  -2059
14:33:10.055 ->    504,   6084,  16244, 19.73,   1173,   2511,  -1803
14:33:10.155 ->  -3488,   3272,  22988, 19.73,   1871,  -2609,    809
