aX,aY,aZ,temperature,gX,gY,gZ
-1296,6152,18436,17.75,868,-4103,-2581
-2088,4284,17608,17.85,-1583,-995,-1879
1308,5516,15560,17.8,-1842,-162,-111
-372,5216,14972,17.8,602,-363,511
-3724,6392,15952,17.71,1192,-788,-43
-2468,6140,17340,17.75,2383,2415,2416
-1060,5992,19360,17.75,-327,-581,3384
-2268,2812,17712,17.75,-3031,547,862
-920,3948,14824,17.8,-1874,-380,442
-2048,4596,15800,17.8,1396,-1711,787
-1496,5300,19756,17.71,2650,-1620,-1245
-80,4584,21180,17.75,-1097,-2441,-1411
-576,3864,13864,17.75,-1048,96,-1668
-1420,4560,13496,17.85,-1281,1532,-1775
176,5856,17664,17.8,682,534,70
-2340,5520,18872,17.8,3239,-63,1015
-1848,5512,19612,17.71,-1637,767,944
804,5720,13176,17.71,-2679,-314,2936
-628,3684,14672,17.75,-1055,-720,1063
-856,4024,17396,17.66,1135,-1199,2151
-908,5376,17896,17.8,2826,-1671,-718
2464,6652,18840,17.8,782,-500,-3743
-228,4648,17656,17.71,847,-1502,-1343
-1340,3968,15540,17.75,-2442,668,-2137
-512,5080,14100,17.75,-1624,2145,-746
1068,7016,17088,17.75,1439,1591,173
-1016,6268,17264,17.85,4321,1378,1665
-2520,5988,20364,17.8,1180,-1190,2758
-120,4920,16836,17.71,-1886,-1704,2798
-504,4096,14776,17.71,-1540,896,435
1324,5756,14820,17.85,1084,326,459
-248,5452,17736,17.75,168,-1778,-1762
-1212,5736,22804,17.66,-1167,-1821,-2884
612,3928,19240,17.8,-96,-491,-2578
-2108,4816,15920,17.8,-1662,-944,-1849
-2964,4744,14180,17.85,-190,-845,309
288,6812,15256,17.8,2281,1583,-1714
1452,8852,17460,17.75,834,2560,855
-2192,5348,18440,17.85,1103,2039,3706
-516,4432,14832,17.8,-910,441,2190
-1360,4876,14704,17.8,32,-1570,2066
-3404,4336,14008,17.8,1810,-604,495
-568,6776,18280,17.75,461,-1056,-2375
-1480,5952,23892,17.75,-1936,810,-4328
-840,4080,13272,17.8,-427,105,-2425
-1420,4928,12436,17.8,-960,1146,-1856
-960,6240,14756,17.71,857,1814,-1154
-580,7664,17100,17.85,1651,86,519
-3136,4996,25296,17.75,-1637,514,-34
-1184,5184,15720,17.75,-1128,1679,2653
1832,4316,13336,17.8,-767,3084,-128
780,6632,12472,17.71,2401,-202,2707
-688,6284,17536,17.8,1899,-2387,534
936,7348,18488,17.85,-778,-1786,-1675
2340,6152,17484,17.75,-1156,-642,1053
940,5300,18144,17.8,-2229,949,-802
-2368,5120,13068,17.8,-552,15,725
-1076,8288,16944,17.71,3063,318,-402
-2372,7520,19296,17.8,3544,1216,4190
-2784,6112,17312,17.75,2454,-524,5933
-3584,4364,16576,17.85,-1894,381,1470
-2792,3944,15244,17.8,-598,-538,-1193
504,6672,13372,17.8,282,-134,-1507
4,7816,18832,17.8,-50,-780,-1747
1084,6112,19660,17.85,-1108,-766,-2748
-1156,4552,14272,17.75,-2293,637,-4027
-1592,5424,14316,17.85,-1412,1305,-2369
-124,6500,14776,17.8,-80,53,-765
-2572,6536,19632,17.8,1402,1413,-1203
-1820,6684,20136,17.8,-2003,1936,2025
-2972,4032,17420,17.8,-2031,-224,2028
-360,3728,14344,17.85,-2080,562,1189
1424,5128,12556,17.75,296,-1238,1176
712,5640,16980,17.8,1113,-2407,-748
-640,4620,21056,17.8,-928,-1338,-2048
1364,4740,19012,17.71,-528,-280,-2099
-652,4492,17216,17.75,-1269,349,-1759
-2332,4128,13448,17.85,351,-97,-149
-1752,6180,17776,17.89,688,1051,-1285
384,6164,18648,17.8,1578,1409,1372
-3596,3052,20788,17.71,-1159,-103,845
44,4064,17600,17.85,-2321,-1060,736
-204,3292,13744,17.85,-1529,183,486
-1084,3200,16076,17.89,-1340,-951,-692
-192,5040,20780,17.8,-1205,-1053,-1457
480,4268,21112,17.8,851,-995,-1168
2828,2864,16036,17.85,2404,555,-1847
1964,4372,16040,17.85,998,-756,-905
-1988,4408,13576,17.89,1426,30,1834
-124,6296,15568,17.89,1514,730,225
1720,5620,18540,17.8,682,426,84
-376,4232,19512,17.8,436,-49,884
-488,4040,16264,17.8,-2360,-636,571
-496,3336,16084,17.71,-2487,802,-15
-264,3948,13972,17.89,-692,-44,-1425
472,4528,19596,17.89,-1169,-448,-2112
1300,4584,20576,17.89,863,-476,-1303
3932,3740,15620,17.75,1942,-222,-2342
1424,4164,14852,17.89,-821,25,-2312
-784,4784,15184,17.85,11,217,-1169
-252,6020,15848,17.85,1382,529,-223
2308,4936,18616,17.85,587,671,822
-3120,3388,19120,17.85,-928,1059,2203
-292,3648,18700,17.8,814,-410,1283
-1092,3648,16256,17.89,441,1636,1226
668,4544,14492,17.89,7,-10,2075
-888,5160,19000,17.89,-207,-555,635
1444,5112,18608,17.8,1582,-751,-172
2760,3744,16784,17.8,3211,566,-1073
-1464,3928,17656,17.8,-241,519,-740
-1072,4544,13640,17.71,-59,532,-566
-580,6132,15268,17.8,378,1312,926
-1656,4772,19248,17.8,950,-10,1634
-1204,5028,18544,17.8,-114,972,1360
-1100,4908,17220,17.71,-284,-442,1565
-188,4308,16988,17.71,-543,881,999
-620,4508,14040,17.71,170,-1139,707
1584,6388,16492,17.8,349,-674,-112
744,5412,17228,17.8,725,-497,-1435
3816,5696,13336,17.8,2667,-787,-5857
3428,5792,17140,17.71,-285,2241,-4936
-4660,3336,16120,17.75,-972,621,528
-520,4924,14764,17.8,-895,-316,1875
-308,5628,13364,17.8,-1177,-32,2305
504,5024,17772,17.8,148,5215,-1540
1668,5688,16356,17.8,1736,-3050,1105
-3164,5504,15620,17.75,606,-1552,4156
-256,4920,15032,17.71,-317,1554,-731
-568,5468,20596,17.75,-85,1421,-510
-1660,5264,15392,17.75,1018,-1022,-1085
-2116,5232,17988,17.71,-1185,-1247,132
-3228,5472,16740,17.8,1119,-598,-461
-1860,5740,15436,17.71,1112,-1033,546
-2568,5548,16088,17.75,290,-1566,1663
-1524,5672,17632,17.75,-767,-1290,2246
-1020,5556,15948,17.8,-627,-798,1097
400,5620,17380,17.71,-418,-416,125
1288,6048,17980,17.71,-807,-520,727
1296,6012,17196,17.75,0,-323,39
52,5532,16532,17.75,530,129,97
592,6256,16252,17.66,849,437,420
720,6004,15424,17.66,1007,103,865
