"time","dt","x","y","z","lat","long","alt",
,,-2696371.1866,-4288423.57,3850802.7166,37.4268,-122.1599,-2.1395,
,,-2696371.8005,-4288428.6065,3850803.1057,37.4268,-122.1598,1.7425,
,,-2696376.1752,-4288436.1511,3850811.55,37.4268,-122.1598,13.7957,
,,-2696374.2146,-4288433.8006,3850808.1956,37.4268,-122.1598,9.3481,
,,-2696373.469,-4288431.7162,3850808.1284,37.4268,-122.1598,7.5909,
,,-2696368.9819,-4288420.9201,3850805.1359,37.4269,-122.1599,-3.3825,
,,-2696375.3144,-4288420.9936,3850804.1331,37.4268,-122.1599,-1.2658,
,,-2696374.3413,-4288418.9364,3850808.3527,37.4269,-122.1599,-0.49577,
,,-2696373.4892,-4288413.7731,3850802.0797,37.4269,-122.1599,-8.1395,
,,-2696377.2907,-4288418.98,3850809.8867,37.4269,-122.16,1.7126,
,,-2696387.3836,-4288423.6062,3850815.9195,37.4269,-122.16,12.7554,
,,-2696379.5241,-4288420.2851,3850811.2406,37.4269,-122.16,4.3569,
,,-2696376.8721,-4288413.5801,3850803.3093,37.4269,-122.16,-6.0921,
,,-2696383.2006,-4288415.3123,3850809.4474,37.4269,-122.16,1.478,
,,-2696381.6746,-4288411.3527,3850811.3396,37.4269,-122.16,-0.67905,
,,-2696385.9193,-4288414.669,3850813.9098,37.4269,-122.1601,4.9067,
,,-2696385.8615,-4288414.9444,3850819.1043,37.4269,-122.1601,8.2244,
,,-2696377.0647,-4288408.5365,3850810.1879,37.4269,-122.16,-5.2209,
,,-2696383.5262,-4288407.2791,3850817.3523,37.427,-122.1601,1.0193,
,,-2696387.9334,-4288413.0786,3850810.6444,37.4269,-122.1601,2.7044,
,,-2696388.1183,-4288406.9665,3850812.6089,37.4269,-122.1601,-0.13265,
,,-2696395.128,-4288419.0793,3850818.7553,37.4269,-122.1601,14.7091,
,,-2696394.7834,-4288414.1587,3850814.5407,37.4269,-122.1601,8.694,
,,-2696390.5432,-4288406.9676,3850813.5372,37.4269,-122.1602,1.4573,
,,-2696393.2339,-4288405.8977,3850813.1171,37.4269,-122.1602,1.6201,
,,-2696387.1546,-4288402.3899,3850817.5736,37.427,-122.1601,-0.59941,
,,-2696393.169,-4288404.2736,3850813.8184,37.4269,-122.1602,0.92702,
,,-2696396.0652,-4288400.8556,3850818.7289,37.427,-122.1602,2.8378,
,,-2696394.5261,-4288401.338,3850815.3992,37.427,-122.1602,0.48784,
,,-2696402.1163,-4288409.3238,3850821.3079,37.4269,-122.1602,12.656,
,,-2696400.7289,-4288399.0226,3850822.3611,37.427,-122.1603,5.7843,
,,-2696401.1618,-4288400.8004,3850818.173,37.427,-122.1603,4.6171,
,,-2696395.0796,-4288394.2717,3850812.4399,37.427,-122.1603,-5.8272,
,,-2696402.0428,-4288393.8936,3850818.6096,37.427,-122.1603,0.61165,
,,-2696403.7352,-4288394.0274,3850816.2156,37.427,-122.1604,-0.038007,
,,-2696403.7658,-4288392.5438,3850818.5105,37.427,-122.1604,0.37228,
,,-2696406.1283,-4288395.5569,3850818.8367,37.427,-122.1604,3.5948,
,,-2696407.9858,-4288396.3159,3850816.7718,37.4269,-122.1604,3.6353,
,,-2696408.0099,-4288390.3112,3850823.1442,37.427,-122.1604,3.4815,
,,-2696405.8152,-4288387.719,3850817.7285,37.427,-122.1604,-2.4802,
,,-2696410.5904,-4288395.0579,3850823.418,37.427,-122.1604,7.9298,
,,-2696408.8977,-4288390.2792,3850813.8927,37.4269,-122.1604,-1.7874,
,,-2696406.22,-4288384.3313,3850820.5884,37.427,-122.1604,-2.8486,
,,-2696411.7837,-4288386.6716,3850824.2607,37.427,-122.1605,3.3084,
,,-2696411.8162,-4288392.4042,3850822.5454,37.427,-122.1604,6.1336,
,,-2696410.5368,-4288383.0733,3850817.6892,37.427,-122.1605,-3.6316,
,,-2696409.6876,-4288381.3705,3850821.016,37.427,-122.1605,-3.1133,
,,-2696416.0213,-4288384.5731,3850819.5062,37.427,-122.1605,0.79934,
,,-2696416.4581,-4288385.025,3850824.9667,37.427,-122.1605,4.6065,
,,-2696423.3719,-4288386.8374,3850829.0595,37.427,-122.1606,11.2348,
,,-2696418.2766,-4288386.8066,3850826.6507,37.427,-122.1605,7.5964,
,,-2696426.9403,-4288388.6896,3850828.3554,37.427,-122.1606,13.5605,
,,-2696416.8728,-4288380.8364,3850818.9765,37.427,-122.1606,-1.6747,
,,-2696418.4405,-4288374.0151,3850818.0422,37.427,-122.1606,-6.1657,
,,-2696423.4503,-4288379.4037,3850823.956,37.427,-122.1606,3.1688,
,,-2696424.7694,-4288372.4723,3850823.7921,37.4271,-122.1607,-1.033,
,,-2696424.74,-4288380.0949,3850819.9204,37.427,-122.1606,1.726,
,,-2696430.7044,-4288382.5386,3850823.0613,37.427,-122.1607,7.7989,
,,-2696424.7748,-4288376.5186,3850820.1535,37.427,-122.1607,-0.52189,
,,-2696426.9347,-4288377.1831,3850822.5418,37.427,-122.1607,2.2894,
,,-2696430.493,-4288375.313,3850821.2589,37.427,-122.1607,1.7565,
,,-2696441.4228,-4288384.3167,3850828.4999,37.427,-122.1608,16.8304,
,,-2696441.4836,-4288380.9688,3850825.4701,37.427,-122.1608,12.7641,
,,-2696432.7596,-4288372.7438,3850814.8866,37.427,-122.1608,-2.8853,
,,-2696436.3408,-4288378.523,3850822.6322,37.427,-122.1608,7.2212,
,,-2696436.8523,-4288377.196,3850816.434,37.4269,-122.1608,2.7783,
,,-2696436.4681,-4288374.8841,3850813.4542,37.4269,-122.1608,-0.74926,
,,-2696442.5588,-4288378.6519,3850818.1715,37.4269,-122.1608,7.2252,
,,-2696445.3252,-4288380.5814,3850821.2382,37.4269,-122.1608,11.5556,
,,-2696436.5685,-4288375.4767,3850810.6157,37.4269,-122.1608,-2.0336,
,,-2696444.2252,-4288379.5335,3850812.7795,37.4269,-122.1608,5.2454,
,,-2696445.7585,-4288379.4573,3850812.3527,37.4269,-122.1608,5.5829,
,,-2696450.9965,-4288388.9928,3850822.7545,37.4269,-122.1608,20.5293,
,,-2696445.1232,-4288389.2661,3850812.8057,37.4268,-122.1608,12.1839,
,,-2696447.1921,-4288384.6006,3850810.1387,37.4268,-122.1608,8.301,
,,-2696448.0506,-4288383.8626,3850808.4169,37.4268,-122.1608,7.1214,
,,-2696449.245,-4288383.0099,3850805.3733,37.4268,-122.1609,5.2033,
,,-2696461.957,-4288397.8464,3850809.6065,37.4267,-122.1609,23.1238,
,,-2696458.1006,-4288393.9979,3850803.35,37.4267,-122.1609,15.104,
,,-2696452.073,-4288393.0644,3850808.8847,37.4268,-122.1608,15.2922,
,,-2696447.0589,-4288378.1204,3850796.9374,37.4268,-122.1609,-4.1348,
,,-2696455.3983,-4288391.074,3850800.1772,37.4267,-122.1609,10.0678,
,,-2696449.2723,-4288383.8154,3850799.3941,37.4268,-122.1609,2.1225,
,,-2696451.8909,-4288387.717,3850796.6147,37.4267,-122.1609,4.1632,
,,-2696452.954,-4288386.8635,3850796.7181,37.4267,-122.1609,4.1017,
,,-2696454.7482,-4288389.0132,3850793.304,37.4267,-122.1609,4.2304,
,,-2696451.9623,-4288382.0222,3850795.1017,37.4267,-122.1609,-0.55463,
,,-2696452.9674,-4288387.9676,3850797.454,37.4267,-122.1609,5.2969,
,,-2696453.5886,-4288392.1732,3850796.1983,37.4267,-122.1608,7.6236,
,,-2696454.2588,-4288394.1496,3850794.3384,37.4267,-122.1608,8.1053,
,,-2696459.0608,-4288395.6504,3850795.5455,37.4266,-122.1609,11.8777,
,,-2696458.988,-4288388.4924,3850790.557,37.4266,-122.1609,4.003,
,,-2696475.765,-4288410.4601,3850795.2417,37.4265,-122.1609,28.7104,
,,-2696479.6887,-4288408.4967,3850794.5325,37.4265,-122.161,28.6181,
,,-2696473.3807,-4288407.4135,3850796.6804,37.4266,-122.1609,26.5287,
,,-2696456.7018,-4288394.565,3850789.1268,37.4266,-122.1609,6.2499,
,,-2696468.2008,-4288401.9846,3850791.0651,37.4266,-122.1609,17.2767,
,,-2696468.7454,-4288404.2041,3850787.7463,37.4265,-122.1609,16.9821,
,,-2696470.9359,-4288407.7443,3850781.8563,37.4265,-122.1609,16.7084,
,,-2696469.8473,-4288410.3001,3850788.8969,37.4265,-122.1609,22.2453,
,,-2696473.2411,-4288413.7261,3850784.6262,37.4264,-122.1609,23.3877,
,,-2696465.7453,-4288402.5464,3850779.8479,37.4265,-122.1609,9.7992,
,,-2696468.477,-4288408.0458,3850783.8795,37.4265,-122.1609,17.1013,
,,-2696464.5712,-4288413.1181,3850780.9273,37.4264,-122.1608,17.066,
,,-2696465.4898,-4288411.0597,3850780.5326,37.4264,-122.1608,15.8307,
,,-2696466.11,-4288414.5725,3850780.1089,37.4264,-122.1608,18.1969,
,,-2696464.2482,-4288419.079,3850778.7117,37.4264,-122.1608,19.5904,
,,-2696456.6233,-4288402.1741,3850779.077,37.4265,-122.1608,5.2244,
,,-2696460.2445,-4288413.5357,3850776.8881,37.4264,-122.1608,13.063,
,,-2696464.0815,-4288415.9178,3850779.0888,37.4264,-122.1608,17.6239,
,,-2696453.7576,-4288412.4925,3850775.1864,37.4264,-122.1607,8.5854,
,,-2696451.7454,-4288419.2334,3850773.5504,37.4264,-122.1607,11.2723,
,,-2696455.6541,-4288413.5467,3850776.3208,37.4264,-122.1607,10.7852,
,,-2696460.6774,-4288422.2526,3850774.5796,37.4264,-122.1607,17.7033,
,,-2696447.2179,-4288408.7666,3850773.7819,37.4265,-122.1607,2.4626,
,,-2696447.0952,-4288411.3859,3850771.0386,37.4264,-122.1607,2.5044,
,,-2696446.4736,-4288416.7166,3850774.6239,37.4264,-122.1606,8.0043,
,,-2696447.9394,-4288427.7854,3850773.5305,37.4264,-122.1606,15.4008,
,,-2696448.4341,-4288423.2372,3850772.158,37.4264,-122.1606,11.7181,
,,-2696447.521,-4288422.5458,3850773.3939,37.4264,-122.1606,11.6184,
,,-2696444.5746,-4288426.6744,3850773.1029,37.4264,-122.1606,12.9716,
,,-2696439.9706,-4288423.4111,3850766.1254,37.4264,-122.1605,4.591,
,,-2696436.0628,-4288421.999,3850766.0425,37.4264,-122.1605,1.9395,
,,-2696438.074,-4288425.4522,3850769.6084,37.4264,-122.1605,7.2783,
,,-2696434.5413,-4288427.5364,3850759.7021,37.4263,-122.1604,1.1657,
,,-2696434.6753,-4288430.8879,3850765.0912,37.4263,-122.1604,6.7507,
,,-2696441.0217,-4288430.6973,3850772.3494,37.4264,-122.1605,13.7164,
,,-2696434.1199,-4288431.4424,3850769.1636,37.4264,-122.1604,9.3637,
,,-2696430.6768,-4288434.2845,3850770.3713,37.4264,-122.1604,10.5529,
,,-2696434.2084,-4288430.9507,3850768.617,37.4264,-122.1604,8.7384,
,,-2696429.7898,-4288432.0572,3850766.0049,37.4264,-122.1604,6.027,
,,-2696434.7576,-4288433.3568,3850767.9554,37.4263,-122.1604,10.1859,
,,-2696427.3453,-4288435.6677,3850764.4339,37.4263,-122.1603,6.4662,
,,-2696434.1846,-4288441.9239,3850767.1813,37.4263,-122.1604,15.2328,
,,-2696424.7844,-4288430.1779,3850761.7594,37.4263,-122.1603,0.067501,
,,-2696426.918,-4288434.1708,3850764.6731,37.4263,-122.1603,5.4246,
,,-2696432.0775,-4288440.7502,3850767.5687,37.4263,-122.1603,13.7885,
,,-2696427.9862,-4288441.8585,3850764.6537,37.4263,-122.1603,11.0326,
,,-2696426.2879,-4288443.3795,3850763.0588,37.4263,-122.1603,10.368,
,,-2696421.5571,-4288438.246,3850760.6513,37.4263,-122.1603,3.4539,
,,-2696419.3116,-4288433.8421,3850759.7549,37.4263,-122.1603,-1.0007,
,,-2696428.1957,-4288450.8913,3850764.9295,37.4263,-122.1602,17.3614,
,,-2696417.7948,-4288442.5813,3850760.9436,37.4263,-122.1602,4.9558,
,,-2696420.845,-4288441.5488,3850766.5421,37.4263,-122.1602,8.9535,
,,-2696413.0745,-4288435.1478,3850758.9335,37.4263,-122.1602,-3.2586,
,,-2696421.4801,-4288447.293,3850764.7141,37.4263,-122.1602,11.9727,
,,-2696425.7238,-4288448.8778,3850765.1658,37.4263,-122.1602,15.1065,
,,-2696418.2454,-4288448.5755,3850760.5899,37.4263,-122.1602,8.961,
,,-2696409.2209,-4288444.1451,3850754.3456,37.4263,-122.1601,-1.627,
,,-2696423.5831,-4288448.4344,3850765.8449,37.4263,-122.1602,14.3163,
,,-2696414.6515,-4288446.0048,3850761.1764,37.4263,-122.1601,6.0701,
,,-2696414.1865,-4288452.2638,3850759.5683,37.4263,-122.1601,9.1041,
,,-2696413.4092,-4288442.0457,3850763.9527,37.4263,-122.1602,4.5706,
,,-2696419.8277,-4288455.6529,3850765.4829,37.4263,-122.1601,17.3617,

